Date;Time of day;Total[MWh];Wind offshore[MWh];Wind onshore[MWh];Photovoltaics[MWh];Other[MWh]
Mar 10, 2017;2:45 PM;-;362;2,982;2,905;-
Mar 10, 2017;3:00 PM;76,674;345;2,913;2,721;54,655
Mar 10, 2017;3:15 PM;-;325;2,837;2,516;-
Mar 10, 2017;3:30 PM;-;304;2,760;2,286;-
Mar 10, 2017;3:45 PM;-;284;2,683;2,046;-
Mar 10, 2017;4:00 PM;72,154;265;2,599;1,789;55,922
Mar 10, 2017;4:15 PM;-;250;2,490;1,523;-
Mar 10, 2017;4:30 PM;-;236;2,382;1,241;-
Mar 10, 2017;4:45 PM;-;221;2,272;967;-
Mar 10, 2017;5:00 PM;67,751;208;2,155;695;57,508
Mar 10, 2017;5:15 PM;-;195;2,049;442;-
Mar 10, 2017;5:30 PM;-;183;1,940;271;-
Mar 10, 2017;5:45 PM;-;171;1,829;109;-
Mar 10, 2017;6:00 PM;68,344;159;1,726;25;61,297
Mar 10, 2017;6:15 PM;-;148;1,650;4;-
Mar 10, 2017;6:30 PM;-;138;1,573;2;-
Mar 10, 2017;6:45 PM;-;128;1,496;1;-
Mar 10, 2017;7:00 PM;68,395;117;1,428;0;62,465
Mar 10, 2017;7:15 PM;-;110;1,393;0;-
Mar 10, 2017;7:30 PM;-;102;1,360;0;-
Mar 10, 2017;7:45 PM;-;95;1,326;0;-
Mar 10, 2017;8:00 PM;66,421;88;1,308;0;61,026
Mar 10, 2017;8:15 PM;-;84;1,281;0;-
Mar 10, 2017;8:30 PM;-;79;1,255;0;-
Mar 10, 2017;8:45 PM;-;75;1,228;0;-
Mar 10, 2017;9:00 PM;62,088;71;1,203;0;57,162
Mar 10, 2017;9:15 PM;-;68;1,180;0;-
Mar 10, 2017;9:30 PM;-;65;1,153;0;-
Mar 10, 2017;9:45 PM;-;62;1,126;0;-
Mar 10, 2017;10:00 PM;59,687;59;1,095;0;55,228
Mar 10, 2017;10:15 PM;-;59;1,069;0;-
Mar 10, 2017;10:30 PM;-;59;1,043;0;-
Mar 10, 2017;10:45 PM;-;59;1,017;0;-
Mar 10, 2017;11:00 PM;57,833;60;987;0;53,807
Mar 10, 2017;11:15 PM;-;60;960;0;-
Mar 10, 2017;11:30 PM;-;59;935;0;-
Mar 10, 2017;11:45 PM;-;59;907;0;-
Mar 11, 2017;12:00 AM;53,245;86;795;0;49,767
Mar 11, 2017;12:15 AM;-;90;783;0;-
Mar 11, 2017;12:30 AM;-;94;772;0;-
Mar 11, 2017;12:45 AM;-;98;760;0;-
Mar 11, 2017;1:00 AM;51,605;102;747;0;48,254
Mar 11, 2017;1:15 AM;-;110;733;0;-
Mar 11, 2017;1:30 AM;-;116;718;0;-
Mar 11, 2017;1:45 AM;-;123;703;0;-
Mar 11, 2017;2:00 AM;50,247;130;692;0;46,978
Mar 11, 2017;2:15 AM;-;139;680;0;-
Mar 11, 2017;2:30 AM;-;148;668;0;-
Mar 11, 2017;2:45 AM;-;157;656;0;-
Mar 11, 2017;3:00 AM;50,015;166;645;0;46,797
Mar 11, 2017;3:15 AM;-;171;635;0;-
Mar 11, 2017;3:30 AM;-;178;625;0;-
Mar 11, 2017;3:45 AM;-;184;616;0;-
Mar 11, 2017;4:00 AM;50,199;190;607;0;47,045
Mar 11, 2017;4:15 AM;-;190;602;0;-
Mar 11, 2017;4:30 AM;-;192;594;0;-
Mar 11, 2017;4:45 AM;-;192;589;0;-
Mar 11, 2017;5:00 AM;50,633;192;584;0;47,543
Mar 11, 2017;5:15 AM;-;194;580;0;-
Mar 11, 2017;5:30 AM;-;195;577;0;-
Mar 11, 2017;5:45 AM;-;196;573;0;-
Mar 11, 2017;6:00 AM;52,081;199;567;0;48,964
Mar 11, 2017;6:15 AM;-;201;564;0;-
Mar 11, 2017;6:30 AM;-;205;560;7;-
Mar 11, 2017;6:45 AM;-;209;555;52;-
Mar 11, 2017;7:00 AM;56,284;213;547;178;51,174
Mar 11, 2017;7:15 AM;-;218;528;382;-
Mar 11, 2017;7:30 AM;-;222;510;650;-
Mar 11, 2017;7:45 AM;-;227;489;948;-
Mar 11, 2017;8:00 AM;63,319;232;467;1,257;53,791
Mar 11, 2017;8:15 AM;-;240;442;1,556;-
Mar 11, 2017;8:30 AM;-;247;417;1,862;-
Mar 11, 2017;8:45 AM;-;255;391;2,163;-
Mar 11, 2017;9:00 AM;70,284;263;367;2,461;56,383
Mar 11, 2017;9:15 AM;-;270;346;2,745;-
Mar 11, 2017;9:30 AM;-;277;324;3,008;-
Mar 11, 2017;9:45 AM;-;285;301;3,255;-
Mar 11, 2017;10:00 AM;74,739;291;281;3,475;57,480
Mar 11, 2017;10:15 AM;-;296;272;3,671;-
Mar 11, 2017;10:30 AM;-;299;263;3,857;-
Mar 11, 2017;10:45 AM;-;303;254;4,000;-
Mar 11, 2017;11:00 AM;76,978;306;246;4,125;57,718
Mar 11, 2017;11:15 AM;-;307;246;4,228;-
Mar 11, 2017;11:30 AM;-;307;245;4,317;-
Mar 11, 2017;11:45 AM;-;308;245;4,381;-
Mar 11, 2017;12:00 PM;77,561;308;246;4,422;57,609
Mar 11, 2017;12:15 PM;-;308;249;4,441;-
Mar 11, 2017;12:30 PM;-;309;253;4,438;-
Mar 11, 2017;12:45 PM;-;308;257;4,413;-
Mar 11, 2017;1:00 PM;75,079;310;258;4,367;55,783
Mar 11, 2017;1:15 PM;-;313;264;4,300;-
Mar 11, 2017;1:30 PM;-;316;270;4,209;-
Mar 11, 2017;1:45 PM;-;319;276;4,096;-
Mar 11, 2017;2:00 PM;71,371;322;282;3,960;54,109
Mar 11, 2017;2:15 PM;-;328;290;3,798;-
Mar 11, 2017;2:30 PM;-;335;296;3,609;-
Mar 11, 2017;2:45 PM;-;342;304;3,399;-
Mar 11, 2017;3:00 PM;66,328;348;315;3,165;52,544
Mar 11, 2017;3:15 PM;-;354;326;2,911;-
Mar 11, 2017;3:30 PM;-;361;337;2,625;-
Mar 11, 2017;3:45 PM;-;369;347;2,326;-
Mar 11, 2017;4:00 PM;62,235;376;364;2,015;52,662
Mar 11, 2017;4:15 PM;-;383;433;1,703;-
Mar 11, 2017;4:30 PM;-;390;497;1,378;-
Mar 11, 2017;4:45 PM;-;396;562;1,078;-
Mar 11, 2017;5:00 PM;59,408;406;634;773;52,969
Mar 11, 2017;5:15 PM;-;414;727;488;-
Mar 11, 2017;5:30 PM;-;422;818;296;-
Mar 11, 2017;5:45 PM;-;429;910;123;-
Mar 11, 2017;6:00 PM;61,154;439;1,005;29;54,585
Mar 11, 2017;6:15 PM;-;450;1,121;4;-
Mar 11, 2017;6:30 PM;-;460;1,236;1;-
Mar 11, 2017;6:45 PM;-;471;1,353;0;-
Mar 11, 2017;7:00 PM;64,957;482;1,464;0;56,660
Mar 11, 2017;7:15 PM;-;497;1,535;0;-
Mar 11, 2017;7:30 PM;-;513;1,605;0;-
Mar 11, 2017;7:45 PM;-;528;1,675;0;-
Mar 11, 2017;8:00 PM;62,604;542;1,739;0;53,106
Mar 11, 2017;8:15 PM;-;555;1,789;0;-
Mar 11, 2017;8:30 PM;-;567;1,839;0;-
Mar 11, 2017;8:45 PM;-;580;1,888;0;-
Mar 11, 2017;9:00 PM;59,777;592;1,935;0;49,378
Mar 11, 2017;9:15 PM;-;603;1,973;0;-
Mar 11, 2017;9:30 PM;-;613;2,011;0;-
Mar 11, 2017;9:45 PM;-;624;2,049;0;-
Mar 11, 2017;10:00 PM;59,522;634;2,081;0;48,592
Mar 11, 2017;10:15 PM;-;637;2,090;0;-
Mar 11, 2017;10:30 PM;-;640;2,100;0;-
Mar 11, 2017;10:45 PM;-;642;2,108;0;-
Mar 11, 2017;11:00 PM;58,891;643;2,115;0;47,864
Mar 11, 2017;11:15 PM;-;643;2,115;0;-
Mar 11, 2017;11:30 PM;-;642;2,114;0;-
Mar 11, 2017;11:45 PM;-;641;2,114;0;-
Mar 12, 2017;12:00 AM;58,575;731;2,377;0;46,214
Mar 12, 2017;12:15 AM;-;730;2,367;0;-
Mar 12, 2017;12:30 AM;-;727;2,358;0;-
Mar 12, 2017;12:45 AM;-;725;2,346;0;-
Mar 12, 2017;1:00 AM;55,885;724;2,334;0;43,753
Mar 12, 2017;1:15 AM;-;722;2,319;0;-
Mar 12, 2017;1:30 AM;-;722;2,303;0;-
Mar 12, 2017;1:45 AM;-;721;2,290;0;-
Mar 12, 2017;2:00 AM;54,473;720;2,291;0;42,477
Mar 12, 2017;2:15 AM;-;719;2,285;0;-
Mar 12, 2017;2:30 AM;-;718;2,279;0;-
Mar 12, 2017;2:45 AM;-;717;2,270;0;-
Mar 12, 2017;3:00 AM;54,201;716;2,262;0;42,288
Mar 12, 2017;3:15 AM;-;717;2,262;0;-
Mar 12, 2017;3:30 AM;-;718;2,261;0;-
Mar 12, 2017;3:45 AM;-;719;2,259;0;-
Mar 12, 2017;4:00 AM;53,617;720;2,263;0;41,548
Mar 12, 2017;4:15 AM;-;728;2,278;0;-
Mar 12, 2017;4:30 AM;-;734;2,295;0;-
Mar 12, 2017;4:45 AM;-;741;2,311;0;-
Mar 12, 2017;5:00 AM;52,996;747;2,329;0;40,537
Mar 12, 2017;5:15 AM;-;758;2,344;0;-
Mar 12, 2017;5:30 AM;-;766;2,362;0;-
Mar 12, 2017;5:45 AM;-;775;2,379;0;-
Mar 12, 2017;6:00 AM;53,096;785;2,389;0;40,199
Mar 12, 2017;6:15 AM;-;796;2,396;0;-
Mar 12, 2017;6:30 AM;-;807;2,406;13;-
Mar 12, 2017;6:45 AM;-;818;2,415;72;-
Mar 12, 2017;7:00 AM;56,626;828;2,416;199;41,445
Mar 12, 2017;7:15 AM;-;833;2,372;430;-
Mar 12, 2017;7:30 AM;-;838;2,327;740;-
Mar 12, 2017;7:45 AM;-;844;2,281;1,074;-
Mar 12, 2017;8:00 AM;63,826;838;2,235;1,426;43,924
Mar 12, 2017;8:15 AM;-;841;2,183;1,788;-
Mar 12, 2017;8:30 AM;-;843;2,131;2,168;-
Mar 12, 2017;8:45 AM;-;845;2,075;2,531;-
Mar 12, 2017;9:00 AM;72,638;847;2,025;2,890;47,861
Mar 12, 2017;9:15 AM;-;849;1,986;3,231;-
Mar 12, 2017;9:30 AM;-;850;1,948;3,551;-
Mar 12, 2017;9:45 AM;-;851;1,913;3,838;-
Mar 12, 2017;10:00 AM;77,660;852;1,883;4,095;49,025
Mar 12, 2017;10:15 AM;-;849;1,889;4,323;-
Mar 12, 2017;10:30 AM;-;846;1,894;4,541;-
Mar 12, 2017;10:45 AM;-;844;1,907;4,713;-
Mar 12, 2017;11:00 AM;80,868;842;1,924;4,858;49,723
Mar 12, 2017;11:15 AM;-;838;1,939;4,971;-
Mar 12, 2017;11:30 AM;-;834;1,954;5,063;-
Mar 12, 2017;11:45 AM;-;831;1,967;5,127;-
Mar 12, 2017;12:00 PM;80,089;827;1,983;5,166;48,177
Mar 12, 2017;12:15 PM;-;824;1,995;5,177;-
Mar 12, 2017;12:30 PM;-;820;2,006;5,162;-
Mar 12, 2017;12:45 PM;-;817;2,017;5,121;-
Mar 12, 2017;1:00 PM;76,818;812;2,023;5,053;46,120
Mar 12, 2017;1:15 PM;-;805;2,011;4,956;-
Mar 12, 2017;1:30 PM;-;799;1,998;4,809;-
Mar 12, 2017;1:45 PM;-;793;1,985;4,655;-
Mar 12, 2017;2:00 PM;70,385;787;1,972;4,478;42,838
Mar 12, 2017;2:15 PM;-;783;1,959;4,277;-
Mar 12, 2017;2:30 PM;-;780;1,945;4,052;-
Mar 12, 2017;2:45 PM;-;776;1,933;3,808;-
Mar 12, 2017;3:00 PM;65,013;773;1,925;3,542;41,863
Mar 12, 2017;3:15 PM;-;772;1,925;3,258;-
Mar 12, 2017;3:30 PM;-;771;1,924;2,947;-
Mar 12, 2017;3:45 PM;-;771;1,924;2,620;-
Mar 12, 2017;4:00 PM;62,062;771;1,934;2,278;43,932
Mar 12, 2017;4:15 PM;-;773;1,982;1,933;-
Mar 12, 2017;4:30 PM;-;775;2,030;1,565;-
Mar 12, 2017;4:45 PM;-;777;2,078;1,235;-
Mar 12, 2017;5:00 PM;61,050;781;2,131;897;46,958
Mar 12, 2017;5:15 PM;-;782;2,207;574;-
Mar 12, 2017;5:30 PM;-;785;2,282;351;-
Mar 12, 2017;5:45 PM;-;787;2,363;153;-
Mar 12, 2017;6:00 PM;63,806;798;2,439;39;50,305
Mar 12, 2017;6:15 PM;-;798;2,524;6;-
Mar 12, 2017;6:30 PM;-;797;2,611;1;-
Mar 12, 2017;6:45 PM;-;797;2,692;0;-
Mar 12, 2017;7:00 PM;66,478;796;2,760;0;52,211
Mar 12, 2017;7:15 PM;-;789;2,775;0;-
Mar 12, 2017;7:30 PM;-;781;2,790;0;-
Mar 12, 2017;7:45 PM;-;774;2,804;0;-
Mar 12, 2017;8:00 PM;65,897;767;2,808;0;51,725
Mar 12, 2017;8:15 PM;-;760;2,794;0;-
Mar 12, 2017;8:30 PM;-;752;2,780;0;-
Mar 12, 2017;8:45 PM;-;744;2,768;0;-
Mar 12, 2017;9:00 PM;63,040;736;2,751;0;49,286
Mar 12, 2017;9:15 PM;-;729;2,726;0;-
Mar 12, 2017;9:30 PM;-;722;2,701;0;-
Mar 12, 2017;9:45 PM;-;714;2,677;0;-
Mar 12, 2017;10:00 PM;61,801;707;2,650;0;48,776
Mar 12, 2017;10:15 PM;-;697;2,593;0;-
Mar 12, 2017;10:30 PM;-;686;2,537;0;-
Mar 12, 2017;10:45 PM;-;676;2,479;0;-
Mar 12, 2017;11:00 PM;60,203;665;2,422;0;48,295
Mar 12, 2017;11:15 PM;-;650;2,363;0;-
Mar 12, 2017;11:30 PM;-;634;2,307;0;-
Mar 12, 2017;11:45 PM;-;619;2,249;0;-
Mar 13, 2017;12:00 AM;55,981;612;2,336;0;44,729
Mar 13, 2017;12:15 AM;-;599;2,259;0;-
Mar 13, 2017;12:30 AM;-;586;2,182;0;-
Mar 13, 2017;12:45 AM;-;571;2,109;0;-
Mar 13, 2017;1:00 AM;53,146;557;2,033;0;43,304
Mar 13, 2017;1:15 AM;-;538;1,965;0;-
Mar 13, 2017;1:30 AM;-;520;1,897;0;-
Mar 13, 2017;1:45 AM;-;502;1,831;0;-
Mar 13, 2017;2:00 AM;51,055;484;1,775;0;42,458
Mar 13, 2017;2:15 AM;-;468;1,719;0;-
Mar 13, 2017;2:30 AM;-;452;1,661;0;-
Mar 13, 2017;2:45 AM;-;435;1,604;0;-
Mar 13, 2017;3:00 AM;50,744;418;1,551;0;43,242
Mar 13, 2017;3:15 AM;-;402;1,504;0;-
Mar 13, 2017;3:30 AM;-;388;1,457;0;-
Mar 13, 2017;3:45 AM;-;373;1,410;0;-
Mar 13, 2017;4:00 AM;52,186;358;1,367;0;45,506
Mar 13, 2017;4:15 AM;-;344;1,345;0;-
Mar 13, 2017;4:30 AM;-;329;1,323;0;-
Mar 13, 2017;4:45 AM;-;313;1,303;0;-
Mar 13, 2017;5:00 AM;55,327;298;1,283;0;49,208
Mar 13, 2017;5:15 AM;-;282;1,265;0;-
Mar 13, 2017;5:30 AM;-;267;1,246;0;-
Mar 13, 2017;5:45 AM;-;252;1,227;0;-
Mar 13, 2017;6:00 AM;61,812;237;1,203;0;56,230
Mar 13, 2017;6:15 AM;-;220;1,171;1;-
Mar 13, 2017;6:30 AM;-;203;1,139;19;-
Mar 13, 2017;6:45 AM;-;188;1,108;97;-
Mar 13, 2017;7:00 AM;70,142;172;1,067;273;62,766
Mar 13, 2017;7:15 AM;-;165;997;534;-
Mar 13, 2017;7:30 AM;-;156;928;863;-
Mar 13, 2017;7:45 AM;-;147;856;1,219;-
Mar 13, 2017;8:00 AM;79,075;138;777;1,590;67,277
Mar 13, 2017;8:15 AM;-;132;709;1,960;-
Mar 13, 2017;8:30 AM;-;127;639;2,336;-
Mar 13, 2017;8:45 AM;-;122;565;2,703;-
Mar 13, 2017;9:00 AM;85,613;117;498;3,060;69,308
Mar 13, 2017;9:15 AM;-;114;444;3,399;-
Mar 13, 2017;9:30 AM;-;110;389;3,722;-
Mar 13, 2017;9:45 AM;-;105;331;4,018;-
Mar 13, 2017;10:00 AM;89,687;102;277;4,282;69,835
Mar 13, 2017;10:15 AM;-;102;261;4,517;-
Mar 13, 2017;10:30 AM;-;102;244;4,730;-
Mar 13, 2017;10:45 AM;-;101;232;4,903;-
Mar 13, 2017;11:00 AM;91,290;101;223;5,046;69,361
Mar 13, 2017;11:15 AM;-;102;217;5,148;-
Mar 13, 2017;11:30 AM;-;101;213;5,217;-
Mar 13, 2017;11:45 AM;-;102;207;5,252;-
Mar 13, 2017;12:00 PM;90,537;102;204;5,257;68,634
Mar 13, 2017;12:15 PM;-;103;198;5,224;-
Mar 13, 2017;12:30 PM;-;104;194;5,157;-
Mar 13, 2017;12:45 PM;-;105;188;5,068;-
Mar 13, 2017;1:00 PM;87,480;107;182;4,956;67,361
Mar 13, 2017;1:15 PM;-;113;182;4,821;-
Mar 13, 2017;1:30 PM;-;121;183;4,664;-
Mar 13, 2017;1:45 PM;-;128;183;4,480;-
Mar 13, 2017;2:00 PM;82,295;136;184;4,276;65,284
Mar 13, 2017;2:15 PM;-;142;189;4,051;-
Mar 13, 2017;2:30 PM;-;149;195;3,800;-
Mar 13, 2017;2:45 PM;-;155;200;3,535;-
Mar 13, 2017;3:00 PM;76,910;160;207;3,257;64,155
Mar 13, 2017;3:15 PM;-;164;217;2,967;-
Mar 13, 2017;3:30 PM;-;168;225;2,653;-
Mar 13, 2017;3:45 PM;-;171;235;2,333;-
Mar 13, 2017;4:00 PM;71,710;175;244;2,008;63,745
Mar 13, 2017;4:15 PM;-;177;262;1,694;-
Mar 13, 2017;4:30 PM;-;179;281;1,376;-
Mar 13, 2017;4:45 PM;-;180;301;1,090;-
Mar 13, 2017;5:00 PM;68,321;182;321;796;64,367
Mar 13, 2017;5:15 PM;-;180;349;519;-
Mar 13, 2017;5:30 PM;-;179;377;327;-
Mar 13, 2017;5:45 PM;-;178;399;150;-
Mar 13, 2017;6:00 PM;68,297;178;423;40;65,642
Mar 13, 2017;6:15 PM;-;180;454;6;-
Mar 13, 2017;6:30 PM;-;183;486;1;-
Mar 13, 2017;6:45 PM;-;186;519;0;-
Mar 13, 2017;7:00 PM;71,005;189;552;0;67,781
Mar 13, 2017;7:15 PM;-;194;590;0;-
Mar 13, 2017;7:30 PM;-;198;630;0;-
Mar 13, 2017;7:45 PM;-;202;670;0;-
Mar 13, 2017;8:00 PM;67,957;206;712;0;64,061
Mar 13, 2017;8:15 PM;-;209;747;0;-
Mar 13, 2017;8:30 PM;-;213;781;0;-
Mar 13, 2017;8:45 PM;-;216;812;0;-
Mar 13, 2017;9:00 PM;65,444;220;843;0;61,016
Mar 13, 2017;9:15 PM;-;220;872;0;-
Mar 13, 2017;9:30 PM;-;221;903;0;-
Mar 13, 2017;9:45 PM;-;222;928;0;-
Mar 13, 2017;10:00 PM;63,662;223;952;0;58,919
Mar 13, 2017;10:15 PM;-;226;957;0;-
Mar 13, 2017;10:30 PM;-;228;962;0;-
Mar 13, 2017;10:45 PM;-;230;966;0;-
Mar 13, 2017;11:00 PM;59,675;233;969;0;54,801
Mar 13, 2017;11:15 PM;-;240;974;0;-
Mar 13, 2017;11:30 PM;-;246;979;0;-
Mar 13, 2017;11:45 PM;-;251;984;0;-
Mar 14, 2017;12:00 AM;57,459;293;1,121;0;51,537
Mar 14, 2017;12:15 AM;-;303;1,155;0;-
Mar 14, 2017;12:30 AM;-;314;1,190;0;-
Mar 14, 2017;12:45 AM;-;324;1,223;0;-
Mar 14, 2017;1:00 AM;55,716;335;1,252;0;49,110
Mar 14, 2017;1:15 AM;-;346;1,285;0;-
Mar 14, 2017;1:30 AM;-;356;1,319;0;-
Mar 14, 2017;1:45 AM;-;366;1,349;0;-
Mar 14, 2017;2:00 AM;54,759;376;1,388;0;47,515
Mar 14, 2017;2:15 AM;-;388;1,408;0;-
Mar 14, 2017;2:30 AM;-;401;1,427;0;-
Mar 14, 2017;2:45 AM;-;414;1,442;0;-
Mar 14, 2017;3:00 AM;54,553;426;1,456;0;46,911
Mar 14, 2017;3:15 AM;-;434;1,467;0;-
Mar 14, 2017;3:30 AM;-;441;1,478;0;-
Mar 14, 2017;3:45 AM;-;449;1,491;0;-
Mar 14, 2017;4:00 AM;56,703;455;1,504;0;48,789
Mar 14, 2017;4:15 AM;-;458;1,515;0;-
Mar 14, 2017;4:30 AM;-;460;1,525;0;-
Mar 14, 2017;4:45 AM;-;463;1,533;0;-
Mar 14, 2017;5:00 AM;59,572;466;1,539;0;51,493
Mar 14, 2017;5:15 AM;-;473;1,542;0;-
Mar 14, 2017;5:30 AM;-;479;1,545;0;-
Mar 14, 2017;5:45 AM;-;486;1,551;0;-
Mar 14, 2017;6:00 AM;65,580;491;1,553;0;57,278
Mar 14, 2017;6:15 AM;-;505;1,548;1;-
Mar 14, 2017;6:30 AM;-;519;1,542;14;-
Mar 14, 2017;6:45 AM;-;534;1,535;60;-
Mar 14, 2017;7:00 AM;72,384;549;1,522;158;62,551
Mar 14, 2017;7:15 AM;-;566;1,489;300;-
Mar 14, 2017;7:30 AM;-;583;1,456;488;-
Mar 14, 2017;7:45 AM;-;600;1,424;697;-
Mar 14, 2017;8:00 AM;78,356;611;1,398;913;65,417
Mar 14, 2017;8:15 AM;-;625;1,370;1,131;-
Mar 14, 2017;8:30 AM;-;639;1,340;1,360;-
Mar 14, 2017;8:45 AM;-;653;1,313;1,588;-
Mar 14, 2017;9:00 AM;82,879;668;1,290;1,818;66,415
Mar 14, 2017;9:15 AM;-;683;1,279;2,043;-
Mar 14, 2017;9:30 AM;-;696;1,270;2,266;-
Mar 14, 2017;9:45 AM;-;711;1,259;2,484;-
Mar 14, 2017;10:00 AM;86,393;725;1,257;2,690;66,219
Mar 14, 2017;10:15 AM;-;735;1,306;2,885;-
Mar 14, 2017;10:30 AM;-;746;1,354;3,076;-
Mar 14, 2017;10:45 AM;-;757;1,400;3,245;-
Mar 14, 2017;11:00 AM;88,775;768;1,451;3,400;65,153
Mar 14, 2017;11:15 AM;-;778;1,514;3,532;-
Mar 14, 2017;11:30 AM;-;788;1,579;3,642;-
Mar 14, 2017;11:45 AM;-;799;1,643;3,729;-
Mar 14, 2017;12:00 PM;88,843;810;1,709;3,802;62,831
Mar 14, 2017;12:15 PM;-;820;1,782;3,856;-
Mar 14, 2017;12:30 PM;-;829;1,857;3,884;-
Mar 14, 2017;12:45 PM;-;838;1,931;3,897;-
Mar 14, 2017;1:00 PM;88,761;848;2,003;3,889;61,766
Mar 14, 2017;1:15 PM;-;856;2,050;3,855;-
Mar 14, 2017;1:30 PM;-;865;2,094;3,806;-
Mar 14, 2017;1:45 PM;-;872;2,138;3,720;-
Mar 14, 2017;2:00 PM;85,778;880;2,177;3,611;59,854
Mar 14, 2017;2:15 PM;-;885;2,203;3,477;-
Mar 14, 2017;2:30 PM;-;891;2,228;3,307;-
Mar 14, 2017;2:45 PM;-;897;2,253;3,116;-
Mar 14, 2017;3:00 PM;82,218;903;2,276;2,902;59,236
Mar 14, 2017;3:15 PM;-;906;2,295;2,671;-
Mar 14, 2017;3:30 PM;-;910;2,313;2,415;-
Mar 14, 2017;3:45 PM;-;914;2,331;2,147;-
Mar 14, 2017;4:00 PM;79,311;919;2,347;1,868;60,331
Mar 14, 2017;4:15 PM;-;919;2,369;1,589;-
Mar 14, 2017;4:30 PM;-;919;2,391;1,304;-
Mar 14, 2017;4:45 PM;-;919;2,412;1,027;-
Mar 14, 2017;5:00 PM;76,726;921;2,437;761;61,339
Mar 14, 2017;5:15 PM;-;922;2,470;514;-
Mar 14, 2017;5:30 PM;-;922;2,502;329;-
Mar 14, 2017;5:45 PM;-;924;2,533;155;-
Mar 14, 2017;6:00 PM;77,083;934;2,568;42;62,693
Mar 14, 2017;6:15 PM;-;933;2,624;8;-
Mar 14, 2017;6:30 PM;-;933;2,681;1;-
Mar 14, 2017;6:45 PM;-;932;2,736;0;-
Mar 14, 2017;7:00 PM;78,868;933;2,794;0;63,538
Mar 14, 2017;7:15 PM;-;932;2,864;0;-
Mar 14, 2017;7:30 PM;-;932;2,936;0;-
Mar 14, 2017;7:45 PM;-;932;3,009;0;-
Mar 14, 2017;8:00 PM;76,134;932;3,084;0;59,649
Mar 14, 2017;8:15 PM;-;931;3,154;0;-
Mar 14, 2017;8:30 PM;-;932;3,225;0;-
Mar 14, 2017;8:45 PM;-;931;3,297;0;-
Mar 14, 2017;9:00 PM;72,710;931;3,366;0;55,221
Mar 14, 2017;9:15 PM;-;929;3,419;0;-
Mar 14, 2017;9:30 PM;-;926;3,473;0;-
Mar 14, 2017;9:45 PM;-;922;3,526;0;-
Mar 14, 2017;10:00 PM;68,386;919;3,569;0;50,411
Mar 14, 2017;10:15 PM;-;919;3,573;0;-
Mar 14, 2017;10:30 PM;-;918;3,578;0;-
Mar 14, 2017;10:45 PM;-;918;3,582;0;-
Mar 14, 2017;11:00 PM;63,537;918;3,588;0;45,490
Mar 14, 2017;11:15 PM;-;920;3,590;0;-
Mar 14, 2017;11:30 PM;-;922;3,592;0;-
Mar 14, 2017;11:45 PM;-;924;3,594;0;-
Mar 15, 2017;12:00 AM;59,786;940;3,499;0;42,138
Mar 15, 2017;12:15 AM;-;939;3,482;0;-
Mar 15, 2017;12:30 AM;-;939;3,465;0;-
Mar 15, 2017;12:45 AM;-;937;3,449;0;-
Mar 15, 2017;1:00 AM;58,009;936;3,431;0;40,763
Mar 15, 2017;1:15 AM;-;928;3,402;0;-
Mar 15, 2017;1:30 AM;-;920;3,373;0;-
Mar 15, 2017;1:45 AM;-;912;3,345;0;-
Mar 15, 2017;2:00 AM;57,090;905;3,311;0;40,484
Mar 15, 2017;2:15 AM;-;897;3,276;0;-
Mar 15, 2017;2:30 AM;-;890;3,240;0;-
Mar 15, 2017;2:45 AM;-;882;3,205;0;-
Mar 15, 2017;3:00 AM;56,655;873;3,173;0;40,718
Mar 15, 2017;3:15 AM;-;863;3,142;0;-
Mar 15, 2017;3:30 AM;-;853;3,111;0;-
Mar 15, 2017;3:45 AM;-;843;3,080;0;-
Mar 15, 2017;4:00 AM;57,063;833;3,044;0;41,958
Mar 15, 2017;4:15 AM;-;820;2,989;0;-
Mar 15, 2017;4:30 AM;-;809;2,935;0;-
Mar 15, 2017;4:45 AM;-;796;2,881;0;-
Mar 15, 2017;5:00 AM;59,546;785;2,821;0;45,557
Mar 15, 2017;5:15 AM;-;779;2,755;0;-
Mar 15, 2017;5:30 AM;-;772;2,689;0;-
Mar 15, 2017;5:45 AM;-;766;2,622;0;-
Mar 15, 2017;6:00 AM;68,195;759;2,561;0;55,187
Mar 15, 2017;6:15 AM;-;758;2,501;2;-
Mar 15, 2017;6:30 AM;-;757;2,442;18;-
Mar 15, 2017;6:45 AM;-;757;2,383;71;-
Mar 15, 2017;7:00 AM;73,240;755;2,328;176;59,386
Mar 15, 2017;7:15 AM;-;759;2,296;325;-
Mar 15, 2017;7:30 AM;-;763;2,265;500;-
Mar 15, 2017;7:45 AM;-;767;2,233;689;-
Mar 15, 2017;8:00 AM;78,342;770;2,206;881;61,774
Mar 15, 2017;8:15 AM;-;767;2,198;1,077;-
Mar 15, 2017;8:30 AM;-;765;2,190;1,284;-
Mar 15, 2017;8:45 AM;-;764;2,181;1,489;-
Mar 15, 2017;9:00 AM;81,789;762;2,179;1,693;62,061
Mar 15, 2017;9:15 AM;-;760;2,192;1,886;-
Mar 15, 2017;9:30 AM;-;759;2,203;2,071;-
Mar 15, 2017;9:45 AM;-;758;2,216;2,251;-
Mar 15, 2017;10:00 AM;84,033;756;2,235;2,422;61,107
Mar 15, 2017;10:15 AM;-;756;2,297;2,583;-
