Date;Time of day;Total[MWh];Wind offshore[MWh];Wind onshore[MWh];Photovoltaics[MWh];Other[MWh]
Apr 17, 2016;1:15 PM;-;438;1,941;2,974;-
Apr 17, 2016;1:30 PM;-;436;1,972;2,973;-
Apr 17, 2016;1:45 PM;-;435;2,003;2,961;-
Apr 17, 2016;2:00 PM;59,501;434;2,032;2,938;38,015
Apr 17, 2016;2:15 PM;-;433;2,050;2,907;-
Apr 17, 2016;2:30 PM;-;434;2,067;2,865;-
Apr 17, 2016;2:45 PM;-;434;2,083;2,811;-
Apr 17, 2016;3:00 PM;57,144;434;2,101;2,741;36,482
Apr 17, 2016;3:15 PM;-;435;2,119;2,654;-
Apr 17, 2016;3:30 PM;-;436;2,138;2,559;-
Apr 17, 2016;3:45 PM;-;438;2,156;2,453;-
Apr 17, 2016;4:00 PM;55,447;438;2,170;2,336;36,511
Apr 17, 2016;4:15 PM;-;438;2,169;2,205;-
Apr 17, 2016;4:30 PM;-;437;2,169;2,062;-
Apr 17, 2016;4:45 PM;-;436;2,168;1,910;-
Apr 17, 2016;5:00 PM;53,160;438;2,162;1,740;37,125
Apr 17, 2016;5:15 PM;-;435;2,122;1,572;-
Apr 17, 2016;5:30 PM;-;433;2,080;1,389;-
Apr 17, 2016;5:45 PM;-;430;2,038;1,197;-
Apr 17, 2016;6:00 PM;51,748;427;1,999;1,013;39,363
Apr 17, 2016;6:15 PM;-;424;1,949;836;-
Apr 17, 2016;6:30 PM;-;421;1,898;661;-
Apr 17, 2016;6:45 PM;-;416;1,849;493;-
Apr 17, 2016;7:00 PM;48,800;413;1,802;349;39,508
Apr 17, 2016;7:15 PM;-;412;1,742;232;-
Apr 17, 2016;7:30 PM;-;411;1,681;146;-
Apr 17, 2016;7:45 PM;-;410;1,620;76;-
Apr 17, 2016;8:00 PM;48,782;409;1,566;30;40,986
Apr 17, 2016;8:15 PM;-;405;1,546;7;-
Apr 17, 2016;8:30 PM;-;402;1,525;2;-
Apr 17, 2016;8:45 PM;-;398;1,506;1;-
Apr 17, 2016;9:00 PM;49,959;396;1,491;0;42,324
Apr 17, 2016;9:15 PM;-;395;1,507;0;-
Apr 17, 2016;9:30 PM;-;394;1,522;0;-
Apr 17, 2016;9:45 PM;-;393;1,538;0;-
Apr 17, 2016;10:00 PM;50,207;394;1,551;0;42,373
Apr 17, 2016;10:15 PM;-;396;1,558;0;-
Apr 17, 2016;10:30 PM;-;400;1,564;0;-
Apr 17, 2016;10:45 PM;-;403;1,570;0;-
Apr 17, 2016;11:00 PM;48,907;407;1,572;0;40,910
Apr 17, 2016;11:15 PM;-;414;1,578;0;-
Apr 17, 2016;11:30 PM;-;419;1,587;0;-
Apr 17, 2016;11:45 PM;-;425;1,595;0;-
Apr 18, 2016;12:00 AM;46,759;426;1,456;0;39,217
Apr 18, 2016;12:15 AM;-;429;1,455;0;-
Apr 18, 2016;12:30 AM;-;431;1,456;0;-
Apr 18, 2016;12:45 AM;-;433;1,458;0;-
Apr 18, 2016;1:00 AM;44,773;435;1,458;0;37,171
Apr 18, 2016;1:15 AM;-;438;1,460;0;-
Apr 18, 2016;1:30 AM;-;442;1,462;0;-
Apr 18, 2016;1:45 AM;-;444;1,465;0;-
Apr 18, 2016;2:00 AM;44,306;449;1,465;0;36,638
Apr 18, 2016;2:15 AM;-;454;1,463;0;-
Apr 18, 2016;2:30 AM;-;459;1,459;0;-
Apr 18, 2016;2:45 AM;-;464;1,456;0;-
Apr 18, 2016;3:00 AM;43,928;470;1,453;0;36,188
Apr 18, 2016;3:15 AM;-;476;1,456;0;-
Apr 18, 2016;3:30 AM;-;483;1,457;0;-
Apr 18, 2016;3:45 AM;-;489;1,458;0;-
Apr 18, 2016;4:00 AM;45,862;496;1,457;0;37,984
Apr 18, 2016;4:15 AM;-;503;1,462;0;-
Apr 18, 2016;4:30 AM;-;509;1,468;0;-
Apr 18, 2016;4:45 AM;-;516;1,467;0;-
Apr 18, 2016;5:00 AM;49,746;522;1,465;0;41,725
Apr 18, 2016;5:15 AM;-;529;1,471;0;-
Apr 18, 2016;5:30 AM;-;535;1,478;0;-
Apr 18, 2016;5:45 AM;-;541;1,481;1;-
Apr 18, 2016;6:00 AM;55,960;547;1,486;6;47,542
Apr 18, 2016;6:15 AM;-;551;1,480;26;-
Apr 18, 2016;6:30 AM;-;556;1,475;85;-
Apr 18, 2016;6:45 AM;-;560;1,471;176;-
Apr 18, 2016;7:00 AM;64,833;564;1,473;318;54,152
Apr 18, 2016;7:15 AM;-;570;1,465;505;-
Apr 18, 2016;7:30 AM;-;575;1,457;737;-
Apr 18, 2016;7:45 AM;-;580;1,434;1,004;-
Apr 18, 2016;8:00 AM;73,763;582;1,414;1,298;58,533
Apr 18, 2016;8:15 AM;-;586;1,429;1,611;-
Apr 18, 2016;8:30 AM;-;591;1,442;1,930;-
Apr 18, 2016;8:45 AM;-;594;1,497;2,257;-
Apr 18, 2016;9:00 AM;80,086;598;1,555;2,575;58,872
Apr 18, 2016;9:15 AM;-;601;1,651;2,877;-
Apr 18, 2016;9:30 AM;-;605;1,746;3,160;-
Apr 18, 2016;9:45 AM;-;608;1,821;3,419;-
Apr 18, 2016;10:00 AM;83,194;611;1,898;3,643;57,163
Apr 18, 2016;10:15 AM;-;614;1,971;3,815;-
Apr 18, 2016;10:30 AM;-;618;2,044;3,971;-
Apr 18, 2016;10:45 AM;-;621;2,116;4,112;-
Apr 18, 2016;11:00 AM;85,297;624;2,185;4,229;56,179
Apr 18, 2016;11:15 AM;-;628;2,264;4,319;-
Apr 18, 2016;11:30 AM;-;632;2,343;4,392;-
Apr 18, 2016;11:45 AM;-;635;2,422;4,448;-
Apr 18, 2016;12:00 PM;86,066;638;2,501;4,481;55,107
Apr 18, 2016;12:15 PM;-;643;2,569;4,500;-
Apr 18, 2016;12:30 PM;-;648;2,639;4,499;-
Apr 18, 2016;12:45 PM;-;652;2,709;4,481;-
Apr 18, 2016;1:00 PM;85,309;656;2,779;4,436;53,790
Apr 18, 2016;1:15 PM;-;659;2,853;4,374;-
Apr 18, 2016;1:30 PM;-;662;2,926;4,297;-
Apr 18, 2016;1:45 PM;-;665;2,999;4,213;-
Apr 18, 2016;2:00 PM;82,968;668;3,064;4,114;52,026
Apr 18, 2016;2:15 PM;-;670;3,112;3,997;-
Apr 18, 2016;2:30 PM;-;673;3,161;3,871;-
Apr 18, 2016;2:45 PM;-;675;3,211;3,728;-
Apr 18, 2016;3:00 PM;80,679;677;3,257;3,573;51,409
Apr 18, 2016;3:15 PM;-;677;3,299;3,404;-
Apr 18, 2016;3:30 PM;-;678;3,341;3,237;-
Apr 18, 2016;3:45 PM;-;678;3,383;3,068;-
Apr 18, 2016;4:00 PM;76,370;679;3,421;2,890;49,455
Apr 18, 2016;4:15 PM;-;678;3,439;2,703;-
Apr 18, 2016;4:30 PM;-;678;3,457;2,510;-
Apr 18, 2016;4:45 PM;-;678;3,474;2,309;-
Apr 18, 2016;5:00 PM;73,347;680;3,487;2,096;49,878
Apr 18, 2016;5:15 PM;-;678;3,445;1,882;-
Apr 18, 2016;5:30 PM;-;676;3,402;1,662;-
Apr 18, 2016;5:45 PM;-;674;3,360;1,429;-
Apr 18, 2016;6:00 PM;70,146;672;3,320;1,203;50,975
Apr 18, 2016;6:15 PM;-;670;3,265;985;-
Apr 18, 2016;6:30 PM;-;668;3,210;777;-
Apr 18, 2016;6:45 PM;-;666;3,154;582;-
Apr 18, 2016;7:00 PM;68,032;663;3,104;411;52,350
Apr 18, 2016;7:15 PM;-;660;3,055;269;-
Apr 18, 2016;7:30 PM;-;656;3,006;166;-
Apr 18, 2016;7:45 PM;-;654;2,954;86;-
Apr 18, 2016;8:00 PM;66,881;650;2,925;32;52,718
Apr 18, 2016;8:15 PM;-;644;2,901;7;-
Apr 18, 2016;8:30 PM;-;639;2,876;2;-
Apr 18, 2016;8:45 PM;-;634;2,852;1;-
Apr 18, 2016;9:00 PM;65,868;629;2,833;0;52,066
Apr 18, 2016;9:15 PM;-;624;2,831;0;-
Apr 18, 2016;9:30 PM;-;618;2,829;0;-
Apr 18, 2016;9:45 PM;-;613;2,826;0;-
Apr 18, 2016;10:00 PM;62,966;608;2,831;0;49,132
Apr 18, 2016;10:15 PM;-;603;2,849;0;-
Apr 18, 2016;10:30 PM;-;598;2,867;0;-
Apr 18, 2016;10:45 PM;-;593;2,885;0;-
Apr 18, 2016;11:00 PM;58,652;589;2,898;0;44,611
Apr 18, 2016;11:15 PM;-;588;2,915;0;-
Apr 18, 2016;11:30 PM;-;586;2,932;0;-
Apr 18, 2016;11:45 PM;-;585;2,949;0;-
Apr 19, 2016;12:00 AM;54,102;575;2,683;0;40,904
Apr 19, 2016;12:15 AM;-;578;2,707;0;-
Apr 19, 2016;12:30 AM;-;581;2,732;0;-
Apr 19, 2016;12:45 AM;-;585;2,758;0;-
Apr 19, 2016;1:00 AM;53,229;587;2,781;0;39,639
Apr 19, 2016;1:15 AM;-;589;2,797;0;-
Apr 19, 2016;1:30 AM;-;589;2,816;0;-
Apr 19, 2016;1:45 AM;-;590;2,842;0;-
Apr 19, 2016;2:00 AM;53,137;591;2,876;0;39,179
Apr 19, 2016;2:15 AM;-;593;2,889;0;-
Apr 19, 2016;2:30 AM;-;594;2,903;0;-
Apr 19, 2016;2:45 AM;-;595;2,917;0;-
Apr 19, 2016;3:00 AM;52,857;597;2,932;0;38,650
Apr 19, 2016;3:15 AM;-;601;2,943;0;-
Apr 19, 2016;3:30 AM;-;604;2,956;0;-
Apr 19, 2016;3:45 AM;-;607;2,968;0;-
Apr 19, 2016;4:00 AM;53,534;610;2,976;0;39,109
Apr 19, 2016;4:15 AM;-;614;2,986;0;-
Apr 19, 2016;4:30 AM;-;619;2,995;0;-
Apr 19, 2016;4:45 AM;-;623;3,004;0;-
Apr 19, 2016;5:00 AM;56,609;628;3,011;0;41,992
Apr 19, 2016;5:15 AM;-;632;3,017;0;-
Apr 19, 2016;5:30 AM;-;637;3,023;1;-
Apr 19, 2016;5:45 AM;-;641;3,029;1;-
Apr 19, 2016;6:00 AM;63,003;645;3,036;7;47,963
Apr 19, 2016;6:15 AM;-;648;3,041;31;-
Apr 19, 2016;6:30 AM;-;652;3,045;85;-
Apr 19, 2016;6:45 AM;-;656;3,029;166;-
Apr 19, 2016;7:00 AM;69,214;659;3,017;306;52,103
Apr 19, 2016;7:15 AM;-;661;3,009;491;-
Apr 19, 2016;7:30 AM;-;664;3,000;702;-
Apr 19, 2016;7:45 AM;-;666;2,998;938;-
Apr 19, 2016;8:00 AM;75,789;668;3,011;1,196;54,122
Apr 19, 2016;8:15 AM;-;669;3,070;1,482;-
Apr 19, 2016;8:30 AM;-;669;3,124;1,776;-
Apr 19, 2016;8:45 AM;-;670;3,260;2,073;-
Apr 19, 2016;9:00 AM;79,999;671;3,404;2,370;51,813
Apr 19, 2016;9:15 AM;-;672;3,527;2,660;-
Apr 19, 2016;9:30 AM;-;672;3,653;2,942;-
Apr 19, 2016;9:45 AM;-;673;3,737;3,206;-
Apr 19, 2016;10:00 AM;83,488;674;3,825;3,441;49,973
Apr 19, 2016;10:15 AM;-;674;3,932;3,642;-
Apr 19, 2016;10:30 AM;-;674;4,041;3,826;-
Apr 19, 2016;10:45 AM;-;674;4,125;3,989;-
Apr 19, 2016;11:00 AM;86,465;674;4,203;4,126;49,483
Apr 19, 2016;11:15 AM;-;673;4,270;4,236;-
Apr 19, 2016;11:30 AM;-;673;4,336;4,328;-
Apr 19, 2016;11:45 AM;-;671;4,401;4,394;-
Apr 19, 2016;12:00 PM;86,888;670;4,461;4,445;48,183
Apr 19, 2016;12:15 PM;-;669;4,502;4,477;-
Apr 19, 2016;12:30 PM;-;668;4,544;4,497;-
Apr 19, 2016;12:45 PM;-;667;4,603;4,502;-
Apr 19, 2016;1:00 PM;86,122;666;4,655;4,487;46,893
Apr 19, 2016;1:15 PM;-;666;4,697;4,455;-
Apr 19, 2016;1:30 PM;-;666;4,739;4,412;-
Apr 19, 2016;1:45 PM;-;667;4,764;4,356;-
Apr 19, 2016;2:00 PM;84,074;667;4,800;4,282;45,561
Apr 19, 2016;2:15 PM;-;668;4,817;4,192;-
Apr 19, 2016;2:30 PM;-;668;4,834;4,089;-
Apr 19, 2016;2:45 PM;-;668;4,857;3,974;-
Apr 19, 2016;3:00 PM;81,072;668;4,878;3,844;44,308
Apr 19, 2016;3:15 PM;-;669;4,895;3,697;-
Apr 19, 2016;3:30 PM;-;668;4,911;3,546;-
Apr 19, 2016;3:45 PM;-;669;4,926;3,395;-
Apr 19, 2016;4:00 PM;77,435;669;4,939;3,230;43,256
Apr 19, 2016;4:15 PM;-;669;4,937;3,051;-
Apr 19, 2016;4:30 PM;-;668;4,936;2,847;-
Apr 19, 2016;4:45 PM;-;668;4,934;2,633;-
Apr 19, 2016;5:00 PM;74,694;668;4,928;2,400;44,492
Apr 19, 2016;5:15 PM;-;667;4,877;2,167;-
Apr 19, 2016;5:30 PM;-;665;4,827;1,916;-
Apr 19, 2016;5:45 PM;-;664;4,774;1,652;-
Apr 19, 2016;6:00 PM;71,067;664;4,716;1,396;45,931
Apr 19, 2016;6:15 PM;-;662;4,632;1,149;-
Apr 19, 2016;6:30 PM;-;661;4,550;907;-
Apr 19, 2016;6:45 PM;-;659;4,466;676;-
Apr 19, 2016;7:00 PM;69,072;658;4,380;482;48,455
Apr 19, 2016;7:15 PM;-;656;4,273;326;-
Apr 19, 2016;7:30 PM;-;655;4,165;205;-
Apr 19, 2016;7:45 PM;-;653;4,057;109;-
Apr 19, 2016;8:00 PM;68,012;651;3,975;44;49,919
Apr 19, 2016;8:15 PM;-;647;3,900;13;-
Apr 19, 2016;8:30 PM;-;644;3,824;5;-
Apr 19, 2016;8:45 PM;-;640;3,750;1;-
Apr 19, 2016;9:00 PM;65,052;636;3,687;0;48,043
Apr 19, 2016;9:15 PM;-;631;3,645;0;-
Apr 19, 2016;9:30 PM;-;627;3,602;0;-
Apr 19, 2016;9:45 PM;-;623;3,559;0;-
Apr 19, 2016;10:00 PM;60,973;618;3,511;0;44,787
Apr 19, 2016;10:15 PM;-;614;3,461;0;-
Apr 19, 2016;10:30 PM;-;609;3,410;0;-
Apr 19, 2016;10:45 PM;-;606;3,359;0;-
Apr 19, 2016;11:00 PM;57,688;601;3,312;0;42,278
Apr 19, 2016;11:15 PM;-;597;3,276;0;-
Apr 19, 2016;11:30 PM;-;591;3,241;0;-
Apr 19, 2016;11:45 PM;-;586;3,207;0;-
Apr 20, 2016;12:00 AM;54,351;519;3,177;0;39,831
Apr 20, 2016;12:15 AM;-;514;3,139;0;-
Apr 20, 2016;12:30 AM;-;509;3,100;0;-
Apr 20, 2016;12:45 AM;-;503;3,060;0;-
Apr 20, 2016;1:00 AM;52,670;498;3,019;0;38,856
Apr 20, 2016;1:15 AM;-;493;2,981;0;-
Apr 20, 2016;1:30 AM;-;487;2,944;0;-
Apr 20, 2016;1:45 AM;-;482;2,912;0;-
Apr 20, 2016;2:00 AM;50,611;476;2,905;0;37,340
Apr 20, 2016;2:15 AM;-;473;2,867;0;-
Apr 20, 2016;2:30 AM;-;468;2,828;0;-
Apr 20, 2016;2:45 AM;-;464;2,790;0;-
Apr 20, 2016;3:00 AM;50,051;460;2,755;0;37,392
Apr 20, 2016;3:15 AM;-;457;2,725;0;-
Apr 20, 2016;3:30 AM;-;454;2,695;0;-
Apr 20, 2016;3:45 AM;-;451;2,663;0;-
Apr 20, 2016;4:00 AM;50,567;448;2,631;0;38,462
Apr 20, 2016;4:15 AM;-;444;2,600;0;-
Apr 20, 2016;4:30 AM;-;440;2,569;0;-
Apr 20, 2016;4:45 AM;-;437;2,537;0;-
Apr 20, 2016;5:00 AM;53,949;433;2,510;0;42,347
Apr 20, 2016;5:15 AM;-;429;2,486;0;-
Apr 20, 2016;5:30 AM;-;425;2,462;0;-
Apr 20, 2016;5:45 AM;-;421;2,437;1;-
Apr 20, 2016;6:00 AM;59,536;417;2,414;10;48,047
Apr 20, 2016;6:15 AM;-;414;2,387;41;-
Apr 20, 2016;6:30 AM;-;411;2,360;110;-
Apr 20, 2016;6:45 AM;-;408;2,309;210;-
Apr 20, 2016;7:00 AM;65,948;405;2,259;374;52,616
Apr 20, 2016;7:15 AM;-;403;2,217;593;-
Apr 20, 2016;7:30 AM;-;400;2,176;848;-
Apr 20, 2016;7:45 AM;-;399;2,127;1,135;-
Apr 20, 2016;8:00 AM;74,189;396;2,073;1,451;56,508
Apr 20, 2016;8:15 AM;-;389;2,055;1,794;-
Apr 20, 2016;8:30 AM;-;384;2,038;2,154;-
Apr 20, 2016;8:45 AM;-;378;2,050;2,521;-
Apr 20, 2016;9:00 AM;80,420;371;2,060;2,889;56,935
Apr 20, 2016;9:15 AM;-;363;2,081;3,252;-
Apr 20, 2016;9:30 AM;-;354;2,100;3,610;-
Apr 20, 2016;9:45 AM;-;345;2,108;3,953;-
Apr 20, 2016;10:00 AM;84,854;337;2,118;4,272;56,481
Apr 20, 2016;10:15 AM;-;328;2,102;4,558;-
Apr 20, 2016;10:30 AM;-;318;2,085;4,823;-
Apr 20, 2016;10:45 AM;-;309;2,056;5,068;-
Apr 20, 2016;11:00 AM;88,787;300;2,029;5,282;57,723
Apr 20, 2016;11:15 AM;-;290;1,985;5,450;-
Apr 20, 2016;11:30 AM;-;281;1,941;5,604;-
Apr 20, 2016;11:45 AM;-;273;1,902;5,728;-
Apr 20, 2016;12:00 PM;89,274;264;1,863;5,829;57,364
Apr 20, 2016;12:15 PM;-;256;1,818;5,905;-
Apr 20, 2016;12:30 PM;-;247;1,775;5,962;-
Apr 20, 2016;12:45 PM;-;239;1,745;6,009;-
Apr 20, 2016;1:00 PM;87,855;231;1,718;6,040;56,024
Apr 20, 2016;1:15 PM;-;224;1,695;6,062;-
Apr 20, 2016;1:30 PM;-;217;1,670;6,067;-
Apr 20, 2016;1:45 PM;-;209;1,645;6,054;-
Apr 20, 2016;2:00 PM;85,170;202;1,626;6,012;54,451
Apr 20, 2016;2:15 PM;-;198;1,610;5,938;-
Apr 20, 2016;2:30 PM;-;193;1,595;5,846;-
Apr 20, 2016;2:45 PM;-;189;1,580;5,731;-
Apr 20, 2016;3:00 PM;82,563;186;1,564;5,584;54,559
Apr 20, 2016;3:15 PM;-;185;1,546;5,397;-
Apr 20, 2016;3:30 PM;-;184;1,529;5,186;-
Apr 20, 2016;3:45 PM;-;184;1,512;4,949;-
Apr 20, 2016;4:00 PM;77,984;183;1,494;4,686;54,384
Apr 20, 2016;4:15 PM;-;183;1,482;4,407;-
Apr 20, 2016;4:30 PM;-;184;1,467;4,103;-
Apr 20, 2016;4:45 PM;-;184;1,454;3,774;-
Apr 20, 2016;5:00 PM;71,143;185;1,438;3,415;53,407
Apr 20, 2016;5:15 PM;-;185;1,419;3,043;-
Apr 20, 2016;5:30 PM;-;184;1,400;2,655;-
Apr 20, 2016;5:45 PM;-;183;1,381;2,250;-
Apr 20, 2016;6:00 PM;64,926;182;1,362;1,859;53,507
Apr 20, 2016;6:15 PM;-;181;1,345;1,495;-
Apr 20, 2016;6:30 PM;-;179;1,328;1,152;-
Apr 20, 2016;6:45 PM;-;177;1,312;848;-
Apr 20, 2016;7:00 PM;61,235;175;1,300;606;53,990
Apr 20, 2016;7:15 PM;-;171;1,281;428;-
Apr 20, 2016;7:30 PM;-;166;1,261;282;-
Apr 20, 2016;7:45 PM;-;161;1,260;155;-
Apr 20, 2016;8:00 PM;59,905;156;1,267;65;54,138
Apr 20, 2016;8:15 PM;-;148;1,272;19;-
Apr 20, 2016;8:30 PM;-;140;1,278;7;-
Apr 20, 2016;8:45 PM;-;133;1,282;2;-
Apr 20, 2016;9:00 PM;59,075;125;1,289;0;53,424
Apr 20, 2016;9:15 PM;-;118;1,296;0;-
Apr 20, 2016;9:30 PM;-;110;1,303;0;-
Apr 20, 2016;9:45 PM;-;103;1,310;0;-
Apr 20, 2016;10:00 PM;57,163;96;1,316;0;51,550
Apr 20, 2016;10:15 PM;-;91;1,315;0;-
Apr 20, 2016;10:30 PM;-;85;1,316;0;-
Apr 20, 2016;10:45 PM;-;80;1,314;0;-
Apr 20, 2016;11:00 PM;54,499;75;1,309;0;49,094
Apr 20, 2016;11:15 PM;-;72;1,290;0;-
Apr 20, 2016;11:30 PM;-;69;1,271;0;-
Apr 20, 2016;11:45 PM;-;67;1,252;0;-
Apr 21, 2016;12:00 AM;49,480;62;1,196;0;44,530
Apr 21, 2016;12:15 AM;-;62;1,182;0;-
Apr 21, 2016;12:30 AM;-;62;1,169;0;-
Apr 21, 2016;12:45 AM;-;63;1,155;0;-
Apr 21, 2016;1:00 AM;46,778;63;1,140;0;42,047
Apr 21, 2016;1:15 AM;-;63;1,126;0;-
Apr 21, 2016;1:30 AM;-;63;1,113;0;-
Apr 21, 2016;1:45 AM;-;63;1,100;0;-
Apr 21, 2016;2:00 AM;46,037;63;1,064;0;41,612
Apr 21, 2016;2:15 AM;-;66;1,047;0;-
Apr 21, 2016;2:30 AM;-;68;1,032;0;-
Apr 21, 2016;2:45 AM;-;70;1,016;0;-
Apr 21, 2016;3:00 AM;45,172;72;999;0;40,970
Apr 21, 2016;3:15 AM;-;76;982;0;-
Apr 21, 2016;3:30 AM;-;78;966;0;-
Apr 21, 2016;3:45 AM;-;81;949;0;-
Apr 21, 2016;4:00 AM;45,757;84;932;0;41,775
Apr 21, 2016;4:15 AM;-;90;913;0;-
Apr 21, 2016;4:30 AM;-;96;893;0;-
Apr 21, 2016;4:45 AM;-;101;874;0;-
Apr 21, 2016;5:00 AM;48,563;106;855;0;44,793
Apr 21, 2016;5:15 AM;-;113;836;0;-
Apr 21, 2016;5:30 AM;-;120;816;1;-
Apr 21, 2016;5:45 AM;-;127;796;3;-
Apr 21, 2016;6:00 AM;55,223;133;778;17;51,135
Apr 21, 2016;6:15 AM;-;139;762;65;-
Apr 21, 2016;6:30 AM;-;145;747;149;-
Apr 21, 2016;6:45 AM;-;150;727;278;-
Apr 21, 2016;7:00 AM;63,651;155;706;471;56,811
Apr 21, 2016;7:15 AM;-;157;680;718;-
Apr 21, 2016;7:30 AM;-;160;654;1,008;-
Apr 21, 2016;7:45 AM;-;163;625;1,345;-
Apr 21, 2016;8:00 AM;72,687;165;597;1,716;60,474
Apr 21, 2016;8:15 AM;-;162;580;2,111;-
Apr 21, 2016;8:30 AM;-;161;561;2,517;-
Apr 21, 2016;8:45 AM;-;158;557;2,931;-
Apr 21, 2016;9:00 AM;80,943;156;554;3,332;62,471
Apr 21, 2016;9:15 AM;-;154;567;3,714;-
Apr 21, 2016;9:30 AM;-;152;580;4,083;-
Apr 21, 2016;9:45 AM;-;150;597;4,434;-
Apr 21, 2016;10:00 AM;85,988;148;618;4,761;62,161
Apr 21, 2016;10:15 AM;-;145;640;5,045;-
Apr 21, 2016;10:30 AM;-;143;662;5,306;-
Apr 21, 2016;10:45 AM;-;140;681;5,540;-
Apr 21, 2016;11:00 AM;89,108;138;699;5,737;61,903
Apr 21, 2016;11:15 AM;-;137;710;5,892;-
Apr 21, 2016;11:30 AM;-;135;721;6,032;-
Apr 21, 2016;11:45 AM;-;134;732;6,141;-
Apr 21, 2016;12:00 PM;89,877;133;741;6,227;61,141
Apr 21, 2016;12:15 PM;-;132;745;6,290;-
Apr 21, 2016;12:30 PM;-;132;749;6,334;-
Apr 21, 2016;12:45 PM;-;132;758;6,364;-
Apr 21, 2016;1:00 PM;88,641;131;764;6,372;59,726
Apr 21, 2016;1:15 PM;-;133;767;6,354;-
Apr 21, 2016;1:30 PM;-;134;772;6,316;-
Apr 21, 2016;1:45 PM;-;136;775;6,262;-
Apr 21, 2016;2:00 PM;85,558;138;778;6,178;57,876
Apr 21, 2016;2:15 PM;-;140;784;6,067;-
Apr 21, 2016;2:30 PM;-;141;790;5,939;-
Apr 21, 2016;2:45 PM;-;143;797;5,788;-
Apr 21, 2016;3:00 PM;82,205;145;803;5,610;57,176
Apr 21, 2016;3:15 PM;-;150;811;5,415;-
Apr 21, 2016;3:30 PM;-;153;820;5,197;-
Apr 21, 2016;3:45 PM;-;158;827;4,941;-
Apr 21, 2016;4:00 PM;76,915;162;835;4,660;56,102
Apr 21, 2016;4:15 PM;-;167;847;4,355;-
Apr 21, 2016;4:30 PM;-;172;858;4,026;-
Apr 21, 2016;4:45 PM;-;177;870;3,684;-
Apr 21, 2016;5:00 PM;71,629;182;882;3,311;56,271
Apr 21, 2016;5:15 PM;-;189;900;2,941;-
Apr 21, 2016;5:30 PM;-;196;918;2,551;-
Apr 21, 2016;5:45 PM;-;202;936;2,153;-
Apr 21, 2016;6:00 PM;66,057;209;954;1,778;56,147
Apr 21, 2016;6:15 PM;-;217;974;1,425;-
Apr 21, 2016;6:30 PM;-;224;993;1,097;-
Apr 21, 2016;6:45 PM;-;233;1,013;795;-
Apr 21, 2016;7:00 PM;62,243;241;1,035;566;55,580
Apr 21, 2016;7:15 PM;-;248;1,056;403;-
Apr 21, 2016;7:30 PM;-;256;1,076;269;-
Apr 21, 2016;7:45 PM;-;263;1,098;154;-
Apr 21, 2016;8:00 PM;61,247;270;1,126;68;55,293
Apr 21, 2016;8:15 PM;-;276;1,166;19;-
Apr 21, 2016;8:30 PM;-;284;1,204;7;-
Apr 21, 2016;8:45 PM;-;290;1,244;2;-
Apr 21, 2016;9:00 PM;60,825;296;1,291;0;54,132
Apr 21, 2016;9:15 PM;-;301;1,344;0;-
Apr 21, 2016;9:30 PM;-;306;1,397;0;-
Apr 21, 2016;9:45 PM;-;310;1,450;0;-
Apr 21, 2016;10:00 PM;60,787;315;1,504;0;53,172
Apr 21, 2016;10:15 PM;-;321;1,555;0;-
Apr 21, 2016;10:30 PM;-;326;1,606;0;-
Apr 21, 2016;10:45 PM;-;332;1,656;0;-
Apr 21, 2016;11:00 PM;58,020;338;1,700;0;49,635
Apr 21, 2016;11:15 PM;-;343;1,734;0;-
Apr 21, 2016;11:30 PM;-;348;1,768;0;-
Apr 21, 2016;11:45 PM;-;354;1,801;0;-
Apr 22, 2016;12:00 AM;54,087;362;1,771;0;45,415
Apr 22, 2016;12:15 AM;-;363;1,795;0;-
Apr 22, 2016;12:30 AM;-;364;1,819;0;-
Apr 22, 2016;12:45 AM;-;365;1,834;0;-
Apr 22, 2016;1:00 AM;51,227;367;1,845;0;42,230
Apr 22, 2016;1:15 AM;-;370;1,868;0;-
Apr 22, 2016;1:30 AM;-;373;1,893;0;-
Apr 22, 2016;1:45 AM;-;376;1,907;0;-
Apr 22, 2016;2:00 AM;50,215;379;1,918;0;40,959
Apr 22, 2016;2:15 AM;-;383;1,925;0;-
Apr 22, 2016;2:30 AM;-;386;1,934;0;-
Apr 22, 2016;2:45 AM;-;390;1,943;0;-
Apr 22, 2016;3:00 AM;50,273;394;1,946;0;40,909
Apr 22, 2016;3:15 AM;-;399;1,942;0;-
Apr 22, 2016;3:30 AM;-;403;1,938;0;-
Apr 22, 2016;3:45 AM;-;407;1,936;0;-
Apr 22, 2016;4:00 AM;50,911;410;1,933;0;41,600
Apr 22, 2016;4:15 AM;-;412;1,920;0;-
Apr 22, 2016;4:30 AM;-;414;1,908;0;-
Apr 22, 2016;4:45 AM;-;416;1,899;0;-
Apr 22, 2016;5:00 AM;54,987;417;1,891;0;45,854
Apr 22, 2016;5:15 AM;-;415;1,876;0;-
Apr 22, 2016;5:30 AM;-;413;1,861;1;-
Apr 22, 2016;5:45 AM;-;410;1,848;3;-
Apr 22, 2016;6:00 AM;61,347;408;1,831;18;52,125
Apr 22, 2016;6:15 AM;-;404;1,805;56;-
Apr 22, 2016;6:30 AM;-;401;1,779;136;-
Apr 22, 2016;6:45 AM;-;397;1,741;248;-
Apr 22, 2016;7:00 AM;67,396;393;1,704;416;56,346
