Date;Time of day;Total[MWh];Wind offshore[MWh];Wind onshore[MWh];Photovoltaics[MWh];Other[MWh]
Oct 29, 2019;6:15 AM;-;317;1,267;0;-
Oct 29, 2019;6:30 AM;-;319;1,275;0;-
Oct 29, 2019;6:45 AM;-;322;1,282;1;-
Oct 29, 2019;7:00 AM;67,931;324;1,284;29;61,013
Oct 29, 2019;7:15 AM;-;319;1,248;102;-
Oct 29, 2019;7:30 AM;-;314;1,212;217;-
Oct 29, 2019;7:45 AM;-;309;1,177;384;-
Oct 29, 2019;8:00 AM;72,163;305;1,132;570;63,218
Oct 29, 2019;8:15 AM;-;300;1,087;765;-
Oct 29, 2019;8:30 AM;-;295;1,044;970;-
Oct 29, 2019;8:45 AM;-;292;994;1,192;-
Oct 29, 2019;9:00 AM;76,514;287;943;1,411;65,091
Oct 29, 2019;9:15 AM;-;281;879;1,624;-
Oct 29, 2019;9:30 AM;-;275;818;1,839;-
Oct 29, 2019;9:45 AM;-;269;751;2,047;-
Oct 29, 2019;10:00 AM;79,525;263;693;2,239;65,908
Oct 29, 2019;10:15 AM;-;256;675;2,412;-
Oct 29, 2019;10:30 AM;-;251;656;2,563;-
Oct 29, 2019;10:45 AM;-;244;664;2,702;-
Oct 29, 2019;11:00 AM;80,671;239;675;2,814;65,291
Oct 29, 2019;11:15 AM;-;231;696;2,896;-
Oct 29, 2019;11:30 AM;-;225;715;2,953;-
Oct 29, 2019;11:45 AM;-;218;722;2,997;-
Oct 29, 2019;12:00 PM;80,441;218;727;3,011;64,820
Oct 29, 2019;12:15 PM;-;208;732;2,997;-
Oct 29, 2019;12:30 PM;-;200;736;2,957;-
Oct 29, 2019;12:45 PM;-;191;741;2,905;-
Oct 29, 2019;1:00 PM;78,343;183;747;2,825;64,042
Oct 29, 2019;1:15 PM;-;176;754;2,719;-
Oct 29, 2019;1:30 PM;-;169;762;2,590;-
Oct 29, 2019;1:45 PM;-;163;766;2,449;-
Oct 29, 2019;2:00 PM;73,867;157;773;2,282;62,214
Oct 29, 2019;2:15 PM;-;152;778;2,097;-
Oct 29, 2019;2:30 PM;-;147;782;1,888;-
Oct 29, 2019;2:45 PM;-;141;791;1,667;-
Oct 29, 2019;3:00 PM;69,056;137;800;1,437;61,030
Oct 29, 2019;3:15 PM;-;134;795;1,199;-
Oct 29, 2019;3:30 PM;-;132;791;951;-
Oct 29, 2019;3:45 PM;-;130;797;725;-
Oct 29, 2019;4:00 PM;66,122;127;812;505;60,994
Oct 29, 2019;4:15 PM;-;127;872;303;-
Oct 29, 2019;4:30 PM;-;127;933;150;-
Oct 29, 2019;4:45 PM;-;127;999;49;-
Oct 29, 2019;5:00 PM;67,168;128;1,073;2;61,847
Oct 29, 2019;5:15 PM;-;129;1,157;0;-
Oct 29, 2019;5:30 PM;-;131;1,244;0;-
Oct 29, 2019;5:45 PM;-;132;1,327;0;-
Oct 29, 2019;6:00 PM;69,402;133;1,409;0;62,854
Oct 29, 2019;6:15 PM;-;135;1,469;0;-
Oct 29, 2019;6:30 PM;-;136;1,531;0;-
Oct 29, 2019;6:45 PM;-;137;1,598;0;-
Oct 29, 2019;7:00 PM;69,869;137;1,661;0;62,582
Oct 29, 2019;7:15 PM;-;136;1,677;0;-
Oct 29, 2019;7:30 PM;-;135;1,694;0;-
Oct 29, 2019;7:45 PM;-;134;1,713;0;-
Oct 29, 2019;8:00 PM;67,612;133;1,726;0;60,263
Oct 29, 2019;8:15 PM;-;130;1,714;0;-
Oct 29, 2019;8:30 PM;-;127;1,702;0;-
Oct 29, 2019;8:45 PM;-;125;1,694;0;-
Oct 29, 2019;9:00 PM;65,088;122;1,682;0;58,035
Oct 29, 2019;9:15 PM;-;117;1,659;0;-
Oct 29, 2019;9:30 PM;-;114;1,636;0;-
Oct 29, 2019;9:45 PM;-;109;1,616;0;-
Oct 29, 2019;10:00 PM;62,373;111;1,612;0;55,707
Oct 29, 2019;10:15 PM;-;106;1,578;0;-
Oct 29, 2019;10:30 PM;-;102;1,544;0;-
Oct 29, 2019;10:45 PM;-;97;1,516;0;-
Oct 29, 2019;11:00 PM;58,784;94;1,488;0;52,629
Oct 29, 2019;11:15 PM;-;92;1,462;0;-
Oct 29, 2019;11:30 PM;-;89;1,436;0;-
Oct 29, 2019;11:45 PM;-;86;1,411;0;-
Oct 30, 2019;12:00 AM;50,285;53;1,348;0;44,825
Oct 30, 2019;12:15 AM;-;51;1,326;0;-
Oct 30, 2019;12:30 AM;-;50;1,303;0;-
Oct 30, 2019;12:45 AM;-;48;1,281;0;-
Oct 30, 2019;1:00 AM;48,216;47;1,256;0;43,145
Oct 30, 2019;1:15 AM;-;45;1,234;0;-
Oct 30, 2019;1:30 AM;-;44;1,212;0;-
Oct 30, 2019;1:45 AM;-;44;1,190;0;-
Oct 30, 2019;2:00 AM;46,973;42;1,167;0;42,270
Oct 30, 2019;2:15 AM;-;42;1,145;0;-
Oct 30, 2019;2:30 AM;-;41;1,125;0;-
Oct 30, 2019;2:45 AM;-;40;1,104;0;-
Oct 30, 2019;3:00 AM;46,125;39;1,085;0;41,710
Oct 30, 2019;3:15 AM;-;38;1,072;0;-
Oct 30, 2019;3:30 AM;-;38;1,059;0;-
Oct 30, 2019;3:45 AM;-;36;1,048;0;-
Oct 30, 2019;4:00 AM;46,767;36;1,037;0;42,520
Oct 30, 2019;4:15 AM;-;35;1,031;0;-
Oct 30, 2019;4:30 AM;-;34;1,025;0;-
Oct 30, 2019;4:45 AM;-;33;1,019;0;-
Oct 30, 2019;5:00 AM;49,557;32;1,016;0;45,389
Oct 30, 2019;5:15 AM;-;32;1,012;0;-
Oct 30, 2019;5:30 AM;-;32;1,008;0;-
Oct 30, 2019;5:45 AM;-;31;1,005;0;-
Oct 30, 2019;6:00 AM;57,431;26;992;0;53,361
Oct 30, 2019;6:15 AM;-;27;991;0;-
Oct 30, 2019;6:30 AM;-;28;990;0;-
Oct 30, 2019;6:45 AM;-;28;990;0;-
Oct 30, 2019;7:00 AM;62,780;28;987;16;57,943
Oct 30, 2019;7:15 AM;-;28;973;112;-
Oct 30, 2019;7:30 AM;-;28;959;262;-
Oct 30, 2019;7:45 AM;-;28;943;475;-
Oct 30, 2019;8:00 AM;68,746;30;918;718;60,745
Oct 30, 2019;8:15 AM;-;30;877;968;-
Oct 30, 2019;8:30 AM;-;31;835;1,241;-
Oct 30, 2019;8:45 AM;-;32;795;1,528;-
Oct 30, 2019;9:00 AM;74,372;32;759;1,807;62,658
Oct 30, 2019;9:15 AM;-;33;720;2,076;-
Oct 30, 2019;9:30 AM;-;35;680;2,325;-
Oct 30, 2019;9:45 AM;-;36;641;2,572;-
Oct 30, 2019;10:00 AM;78,000;37;608;2,795;63,223
Oct 30, 2019;10:15 AM;-;37;600;2,994;-
Oct 30, 2019;10:30 AM;-;37;594;3,157;-
Oct 30, 2019;10:45 AM;-;37;592;3,290;-
Oct 30, 2019;11:00 AM;79,171;37;593;3,388;62,861
Oct 30, 2019;11:15 AM;-;37;599;3,442;-
Oct 30, 2019;11:30 AM;-;36;605;3,462;-
Oct 30, 2019;11:45 AM;-;35;608;3,470;-
Oct 30, 2019;12:00 PM;78,504;34;611;3,447;62,504
Oct 30, 2019;12:15 PM;-;34;612;3,400;-
Oct 30, 2019;12:30 PM;-;33;613;3,326;-
Oct 30, 2019;12:45 PM;-;33;613;3,246;-
Oct 30, 2019;1:00 PM;75,386;33;614;3,131;61,189
Oct 30, 2019;1:15 PM;-;32;615;2,992;-
Oct 30, 2019;1:30 PM;-;31;616;2,830;-
Oct 30, 2019;1:45 PM;-;30;616;2,660;-
Oct 30, 2019;2:00 PM;70,501;29;618;2,462;59,425
Oct 30, 2019;2:15 PM;-;29;620;2,244;-
Oct 30, 2019;2:30 PM;-;29;621;2,012;-
Oct 30, 2019;2:45 PM;-;28;623;1,764;-
Oct 30, 2019;3:00 PM;64,677;28;624;1,507;57,589
Oct 30, 2019;3:15 PM;-;27;625;1,248;-
Oct 30, 2019;3:30 PM;-;26;626;983;-
Oct 30, 2019;3:45 PM;-;26;627;742;-
Oct 30, 2019;4:00 PM;60,828;26;634;508;56,966
Oct 30, 2019;4:15 PM;-;27;667;303;-
Oct 30, 2019;4:30 PM;-;28;700;145;-
Oct 30, 2019;4:45 PM;-;29;751;45;-
Oct 30, 2019;5:00 PM;62,413;30;809;1;58,625
Oct 30, 2019;5:15 PM;-;32;878;0;-
Oct 30, 2019;5:30 PM;-;34;951;0;-
Oct 30, 2019;5:45 PM;-;37;1,017;0;-
Oct 30, 2019;6:00 PM;64,429;39;1,084;0;59,594
Oct 30, 2019;6:15 PM;-;40;1,140;0;-
Oct 30, 2019;6:30 PM;-;42;1,196;0;-
Oct 30, 2019;6:45 PM;-;45;1,251;0;-
Oct 30, 2019;7:00 PM;65,211;46;1,304;0;59,598
Oct 30, 2019;7:15 PM;-;50;1,336;0;-
Oct 30, 2019;7:30 PM;-;54;1,367;0;-
Oct 30, 2019;7:45 PM;-;57;1,398;0;-
Oct 30, 2019;8:00 PM;62,713;61;1,427;0;56,616
Oct 30, 2019;8:15 PM;-;66;1,446;0;-
Oct 30, 2019;8:30 PM;-;69;1,467;0;-
Oct 30, 2019;8:45 PM;-;72;1,490;0;-
Oct 30, 2019;9:00 PM;60,019;77;1,505;0;53,593
Oct 30, 2019;9:15 PM;-;81;1,519;0;-
Oct 30, 2019;9:30 PM;-;85;1,530;0;-
Oct 30, 2019;9:45 PM;-;89;1,541;0;-
Oct 30, 2019;10:00 PM;56,714;98;1,566;0;50,068
Oct 30, 2019;10:15 PM;-;104;1,559;0;-
Oct 30, 2019;10:30 PM;-;109;1,554;0;-
Oct 30, 2019;10:45 PM;-;114;1,543;0;-
Oct 30, 2019;11:00 PM;53,826;119;1,533;0;47,260
Oct 30, 2019;11:15 PM;-;123;1,523;0;-
Oct 30, 2019;11:30 PM;-;126;1,513;0;-
Oct 30, 2019;11:45 PM;-;128;1,503;0;-
Oct 31, 2019;12:00 AM;54,876;91;1,561;0;48,386
Oct 31, 2019;12:15 AM;-;91;1,542;0;-
Oct 31, 2019;12:30 AM;-;92;1,521;0;-
Oct 31, 2019;12:45 AM;-;92;1,502;0;-
Oct 31, 2019;1:00 AM;52,428;91;1,479;0;46,239
Oct 31, 2019;1:15 AM;-;90;1,465;0;-
Oct 31, 2019;1:30 AM;-;89;1,451;0;-
Oct 31, 2019;1:45 AM;-;88;1,438;0;-
Oct 31, 2019;2:00 AM;50,749;87;1,433;0;44,737
Oct 31, 2019;2:15 AM;-;87;1,422;0;-
Oct 31, 2019;2:30 AM;-;86;1,411;0;-
Oct 31, 2019;2:45 AM;-;86;1,401;0;-
Oct 31, 2019;3:00 AM;50,113;87;1,392;0;44,266
Oct 31, 2019;3:15 AM;-;86;1,382;0;-
Oct 31, 2019;3:30 AM;-;86;1,372;0;-
Oct 31, 2019;3:45 AM;-;86;1,358;0;-
Oct 31, 2019;4:00 AM;50,831;85;1,347;0;45,109
Oct 31, 2019;4:15 AM;-;88;1,343;0;-
Oct 31, 2019;4:30 AM;-;91;1,339;0;-
Oct 31, 2019;4:45 AM;-;93;1,338;0;-
Oct 31, 2019;5:00 AM;53,619;95;1,341;0;47,856
Oct 31, 2019;5:15 AM;-;96;1,343;0;-
Oct 31, 2019;5:30 AM;-;99;1,344;0;-
Oct 31, 2019;5:45 AM;-;101;1,344;0;-
Oct 31, 2019;6:00 AM;57,703;100;1,336;0;51,926
Oct 31, 2019;6:15 AM;-;104;1,337;0;-
Oct 31, 2019;6:30 AM;-;109;1,338;0;-
Oct 31, 2019;6:45 AM;-;112;1,341;0;-
Oct 31, 2019;7:00 AM;64,419;116;1,342;17;57,691
Oct 31, 2019;7:15 AM;-;120;1,324;127;-
Oct 31, 2019;7:30 AM;-;125;1,307;296;-
Oct 31, 2019;7:45 AM;-;129;1,288;538;-
Oct 31, 2019;8:00 AM;71,270;133;1,258;816;60,749
Oct 31, 2019;8:15 AM;-;137;1,214;1,118;-
Oct 31, 2019;8:30 AM;-;140;1,172;1,454;-
Oct 31, 2019;8:45 AM;-;144;1,123;1,813;-
Oct 31, 2019;9:00 AM;75,882;147;1,071;2,165;60,671
Oct 31, 2019;9:15 AM;-;151;1,005;2,518;-
Oct 31, 2019;9:30 AM;-;157;938;2,852;-
Oct 31, 2019;9:45 AM;-;162;870;3,176;-
Oct 31, 2019;10:00 AM;79,574;166;810;3,472;60,604
Oct 31, 2019;10:15 AM;-;169;769;3,728;-
Oct 31, 2019;10:30 AM;-;172;729;3,943;-
Oct 31, 2019;10:45 AM;-;175;707;4,132;-
Oct 31, 2019;11:00 AM;81,540;178;685;4,278;60,555
Oct 31, 2019;11:15 AM;-;179;671;4,383;-
Oct 31, 2019;11:30 AM;-;180;656;4,455;-
Oct 31, 2019;11:45 AM;-;182;634;4,506;-
Oct 31, 2019;12:00 PM;80,836;183;617;4,515;59,903
Oct 31, 2019;12:15 PM;-;183;602;4,499;-
Oct 31, 2019;12:30 PM;-;182;589;4,441;-
Oct 31, 2019;12:45 PM;-;182;570;4,374;-
Oct 31, 2019;1:00 PM;77,786;182;553;4,258;58,917
Oct 31, 2019;1:15 PM;-;180;556;4,078;-
Oct 31, 2019;1:30 PM;-;179;559;3,893;-
Oct 31, 2019;1:45 PM;-;178;562;3,691;-
Oct 31, 2019;2:00 PM;73,021;178;568;3,444;58,132
Oct 31, 2019;2:15 PM;-;177;579;3,144;-
Oct 31, 2019;2:30 PM;-;175;591;2,797;-
Oct 31, 2019;2:45 PM;-;174;602;2,461;-
Oct 31, 2019;3:00 PM;67,433;176;613;2,101;57,932
Oct 31, 2019;3:15 PM;-;175;630;1,736;-
Oct 31, 2019;3:30 PM;-;175;650;1,368;-
Oct 31, 2019;3:45 PM;-;175;672;1,034;-
Oct 31, 2019;4:00 PM;63,413;174;707;711;57,966
Oct 31, 2019;4:15 PM;-;176;790;419;-
Oct 31, 2019;4:30 PM;-;179;878;201;-
Oct 31, 2019;4:45 PM;-;181;971;61;-
Oct 31, 2019;5:00 PM;65,418;184;1,075;1;59,681
Oct 31, 2019;5:15 PM;-;190;1,182;0;-
Oct 31, 2019;5:30 PM;-;197;1,291;0;-
Oct 31, 2019;5:45 PM;-;204;1,414;0;-
Oct 31, 2019;6:00 PM;67,950;210;1,540;0;60,207
Oct 31, 2019;6:15 PM;-;219;1,656;0;-
Oct 31, 2019;6:30 PM;-;228;1,775;0;-
Oct 31, 2019;6:45 PM;-;236;1,879;0;-
Oct 31, 2019;7:00 PM;68,496;248;1,972;0;59,335
Oct 31, 2019;7:15 PM;-;264;2,002;0;-
Oct 31, 2019;7:30 PM;-;281;2,032;0;-
Oct 31, 2019;7:45 PM;-;300;2,063;0;-
Oct 31, 2019;8:00 PM;66,102;319;2,094;0;56,217
Oct 31, 2019;8:15 PM;-;338;2,114;0;-
Oct 31, 2019;8:30 PM;-;356;2,136;0;-
Oct 31, 2019;8:45 PM;-;376;2,154;0;-
Oct 31, 2019;9:00 PM;61,361;396;2,163;0;51,005
Oct 31, 2019;9:15 PM;-;417;2,162;0;-
Oct 31, 2019;9:30 PM;-;437;2,161;0;-
Oct 31, 2019;9:45 PM;-;457;2,165;0;-
Oct 31, 2019;10:00 PM;59,810;480;2,178;0;49,068
Oct 31, 2019;10:15 PM;-;495;2,182;0;-
Oct 31, 2019;10:30 PM;-;511;2,184;0;-
Oct 31, 2019;10:45 PM;-;526;2,188;0;-
Oct 31, 2019;11:00 PM;57,791;540;2,189;0;46,893
Oct 31, 2019;11:15 PM;-;547;2,179;0;-
Oct 31, 2019;11:30 PM;-;555;2,169;0;-
Oct 31, 2019;11:45 PM;-;561;2,159;0;-
Nov 1, 2019;12:00 AM;55,424;631;2,537;0;42,789
Nov 1, 2019;12:15 AM;-;626;2,535;0;-
Nov 1, 2019;12:30 AM;-;622;2,531;0;-
Nov 1, 2019;12:45 AM;-;628;2,525;0;-
Nov 1, 2019;1:00 AM;53,626;623;2,518;0;41,089
Nov 1, 2019;1:15 AM;-;621;2,516;0;-
Nov 1, 2019;1:30 AM;-;618;2,514;0;-
Nov 1, 2019;1:45 AM;-;615;2,515;0;-
Nov 1, 2019;2:00 AM;52,261;612;2,530;0;39,749
Nov 1, 2019;2:15 AM;-;608;2,525;0;-
Nov 1, 2019;2:30 AM;-;604;2,519;0;-
Nov 1, 2019;2:45 AM;-;600;2,514;0;-
Nov 1, 2019;3:00 AM;51,321;596;2,516;0;38,842
Nov 1, 2019;3:15 AM;-;592;2,525;0;-
Nov 1, 2019;3:30 AM;-;588;2,534;0;-
Nov 1, 2019;3:45 AM;-;583;2,546;0;-
Nov 1, 2019;4:00 AM;50,631;582;2,556;0;37,852
Nov 1, 2019;4:15 AM;-;587;2,589;0;-
Nov 1, 2019;4:30 AM;-;592;2,622;0;-
Nov 1, 2019;4:45 AM;-;598;2,656;0;-
Nov 1, 2019;5:00 AM;51,575;607;2,694;0;38,035
Nov 1, 2019;5:15 AM;-;622;2,736;0;-
Nov 1, 2019;5:30 AM;-;637;2,777;0;-
Nov 1, 2019;5:45 AM;-;651;2,819;0;-
Nov 1, 2019;6:00 AM;54,629;668;2,884;0;39,960
Nov 1, 2019;6:15 AM;-;687;2,942;0;-
Nov 1, 2019;6:30 AM;-;705;3,002;0;-
Nov 1, 2019;6:45 AM;-;723;3,060;0;-
Nov 1, 2019;7:00 AM;58,065;741;3,111;15;41,750
Nov 1, 2019;7:15 AM;-;766;3,116;108;-
Nov 1, 2019;7:30 AM;-;791;3,120;231;-
Nov 1, 2019;7:45 AM;-;816;3,123;379;-
Nov 1, 2019;8:00 AM;62,293;839;3,118;546;43,307
Nov 1, 2019;8:15 AM;-;861;3,077;723;-
Nov 1, 2019;8:30 AM;-;882;3,037;909;-
Nov 1, 2019;8:45 AM;-;903;2,992;1,098;-
Nov 1, 2019;9:00 AM;65,477;922;2,941;1,275;44,330
Nov 1, 2019;9:15 AM;-;937;2,869;1,439;-
Nov 1, 2019;9:30 AM;-;952;2,799;1,588;-
Nov 1, 2019;9:45 AM;-;966;2,734;1,726;-
Nov 1, 2019;10:00 AM;67,213;979;2,673;1,841;44,940
Nov 1, 2019;10:15 AM;-;974;2,642;1,942;-
Nov 1, 2019;10:30 AM;-;970;2,612;2,016;-
Nov 1, 2019;10:45 AM;-;965;2,585;2,076;-
Nov 1, 2019;11:00 AM;67,961;960;2,562;2,111;45,479
Nov 1, 2019;11:15 AM;-;952;2,563;2,126;-
Nov 1, 2019;11:30 AM;-;944;2,565;2,112;-
Nov 1, 2019;11:45 AM;-;935;2,567;2,085;-
Nov 1, 2019;12:00 PM;67,025;928;2,574;2,030;45,331
Nov 1, 2019;12:15 PM;-;926;2,587;1,958;-
Nov 1, 2019;12:30 PM;-;923;2,601;1,865;-
Nov 1, 2019;12:45 PM;-;919;2,616;1,769;-
Nov 1, 2019;1:00 PM;64,582;916;2,633;1,653;44,159
Nov 1, 2019;1:15 PM;-;925;2,693;1,523;-
Nov 1, 2019;1:30 PM;-;934;2,753;1,385;-
Nov 1, 2019;1:45 PM;-;942;2,816;1,250;-
Nov 1, 2019;2:00 PM;62,220;952;2,895;1,110;42,653
Nov 1, 2019;2:15 PM;-;968;2,969;974;-
Nov 1, 2019;2:30 PM;-;984;3,041;843;-
Nov 1, 2019;2:45 PM;-;999;3,115;719;-
Nov 1, 2019;3:00 PM;61,036;1,015;3,192;593;41,900
Nov 1, 2019;3:15 PM;-;1,032;3,288;474;-
Nov 1, 2019;3:30 PM;-;1,025;3,389;357;-
Nov 1, 2019;3:45 PM;-;1,039;3,482;252;-
Nov 1, 2019;4:00 PM;61,550;1,053;3,578;161;42,023
Nov 1, 2019;4:15 PM;-;1,066;3,679;92;-
Nov 1, 2019;4:30 PM;-;1,079;3,781;46;-
Nov 1, 2019;4:45 PM;-;1,095;3,881;16;-
Nov 1, 2019;5:00 PM;64,310;1,125;3,981;0;43,284
Nov 1, 2019;5:15 PM;-;1,136;4,069;0;-
Nov 1, 2019;5:30 PM;-;1,147;4,160;0;-
Nov 1, 2019;5:45 PM;-;1,157;4,251;0;-
Nov 1, 2019;6:00 PM;65,909;1,165;4,342;0;43,394
Nov 1, 2019;6:15 PM;-;1,169;4,419;0;-
Nov 1, 2019;6:30 PM;-;1,173;4,497;0;-
Nov 1, 2019;6:45 PM;-;1,177;4,575;0;-
Nov 1, 2019;7:00 PM;67,290;1,179;4,646;0;43,885
Nov 1, 2019;7:15 PM;-;1,173;4,670;0;-
Nov 1, 2019;7:30 PM;-;1,166;4,694;0;-
Nov 1, 2019;7:45 PM;-;1,161;4,717;0;-
Nov 1, 2019;8:00 PM;66,987;1,155;4,736;0;43,358
Nov 1, 2019;8:15 PM;-;1,150;4,752;0;-
Nov 1, 2019;8:30 PM;-;1,146;4,767;0;-
Nov 1, 2019;8:45 PM;-;1,141;4,783;0;-
Nov 1, 2019;9:00 PM;65,213;1,136;4,796;0;41,425
Nov 1, 2019;9:15 PM;-;1,129;4,814;0;-
Nov 1, 2019;9:30 PM;-;1,121;4,831;0;-
Nov 1, 2019;9:45 PM;-;1,114;4,849;0;-
Nov 1, 2019;10:00 PM;64,015;1,105;4,812;0;40,372
Nov 1, 2019;10:15 PM;-;1,092;4,821;0;-
Nov 1, 2019;10:30 PM;-;1,079;4,830;0;-
Nov 1, 2019;10:45 PM;-;1,067;4,838;0;-
Nov 1, 2019;11:00 PM;61,128;1,053;4,845;0;37,608
Nov 1, 2019;11:15 PM;-;1,040;4,847;0;-
Nov 1, 2019;11:30 PM;-;1,027;4,848;0;-
Nov 1, 2019;11:45 PM;-;1,013;4,848;0;-
Nov 2, 2019;12:00 AM;56,460;894;4,694;0;34,195
Nov 2, 2019;12:15 AM;-;879;4,695;0;-
Nov 2, 2019;12:30 AM;-;863;4,696;0;-
Nov 2, 2019;12:45 AM;-;849;4,696;0;-
Nov 2, 2019;1:00 AM;53,912;835;4,698;0;31,798
Nov 2, 2019;1:15 AM;-;821;4,710;0;-
Nov 2, 2019;1:30 AM;-;806;4,721;0;-
Nov 2, 2019;1:45 AM;-;790;4,734;0;-
Nov 2, 2019;2:00 AM;53,130;776;4,748;0;30,956
Nov 2, 2019;2:15 AM;-;771;4,766;0;-
Nov 2, 2019;2:30 AM;-;763;4,787;0;-
Nov 2, 2019;2:45 AM;-;756;4,808;0;-
Nov 2, 2019;3:00 AM;52,772;753;4,828;0;30,352
Nov 2, 2019;3:15 AM;-;751;4,845;0;-
Nov 2, 2019;3:30 AM;-;752;4,861;0;-
Nov 2, 2019;3:45 AM;-;752;4,879;0;-
Nov 2, 2019;4:00 AM;53,314;751;4,901;0;30,478
Nov 2, 2019;4:15 AM;-;759;4,931;0;-
Nov 2, 2019;4:30 AM;-;768;4,961;0;-
Nov 2, 2019;4:45 AM;-;775;4,991;0;-
Nov 2, 2019;5:00 AM;54,543;785;5,018;0;31,053
Nov 2, 2019;5:15 AM;-;799;5,045;0;-
Nov 2, 2019;5:30 AM;-;830;5,069;0;-
Nov 2, 2019;5:45 AM;-;850;5,096;0;-
Nov 2, 2019;6:00 AM;56,415;872;5,173;0;31,933
Nov 2, 2019;6:15 AM;-;895;5,200;0;-
Nov 2, 2019;6:30 AM;-;917;5,230;0;-
Nov 2, 2019;6:45 AM;-;936;5,261;0;-
Nov 2, 2019;7:00 AM;59,258;970;5,291;6;33,566
Nov 2, 2019;7:15 AM;-;999;5,327;42;-
Nov 2, 2019;7:30 AM;-;1,029;5,361;82;-
Nov 2, 2019;7:45 AM;-;1,056;5,394;135;-
Nov 2, 2019;8:00 AM;64,353;1,078;5,430;205;36,700
Nov 2, 2019;8:15 AM;-;1,095;5,457;290;-
Nov 2, 2019;8:30 AM;-;1,109;5,486;383;-
Nov 2, 2019;8:45 AM;-;1,123;5,515;483;-
Nov 2, 2019;9:00 AM;68,897;1,140;5,536;592;38,933
Nov 2, 2019;9:15 AM;-;1,159;5,557;698;-
Nov 2, 2019;9:30 AM;-;1,179;5,579;806;-
Nov 2, 2019;9:45 AM;-;1,197;5,606;917;-
Nov 2, 2019;10:00 AM;71,748;1,214;5,629;1,023;39,643
Nov 2, 2019;10:15 AM;-;1,225;5,626;1,127;-
Nov 2, 2019;10:30 AM;-;1,236;5,624;1,223;-
Nov 2, 2019;10:45 AM;-;1,246;5,620;1,315;-
Nov 2, 2019;11:00 AM;73,229;1,255;5,611;1,403;39,767
Nov 2, 2019;11:15 AM;-;1,259;5,599;1,484;-
Nov 2, 2019;11:30 AM;-;1,262;5,588;1,551;-
Nov 2, 2019;11:45 AM;-;1,266;5,574;1,612;-
Nov 2, 2019;12:00 PM;73,675;1,267;5,555;1,656;39,932
Nov 2, 2019;12:15 PM;-;1,267;5,522;1,676;-
Nov 2, 2019;12:30 PM;-;1,268;5,484;1,674;-
Nov 2, 2019;12:45 PM;-;1,268;5,447;1,662;-
Nov 2, 2019;1:00 PM;71,936;1,266;5,408;1,632;39,371
Nov 2, 2019;1:15 PM;-;1,266;5,353;1,582;-
Nov 2, 2019;1:30 PM;-;1,265;5,299;1,526;-
Nov 2, 2019;1:45 PM;-;1,265;5,245;1,459;-
Nov 2, 2019;2:00 PM;68,728;1,266;5,195;1,376;38,457
Nov 2, 2019;2:15 PM;-;1,269;5,131;1,273;-
Nov 2, 2019;2:30 PM;-;1,272;5,064;1,148;-
Nov 2, 2019;2:45 PM;-;1,276;4,995;1,006;-
Nov 2, 2019;3:00 PM;64,898;1,276;4,926;858;37,931
Nov 2, 2019;3:15 PM;-;1,277;4,868;700;-
Nov 2, 2019;3:30 PM;-;1,278;4,809;542;-
Nov 2, 2019;3:45 PM;-;1,279;4,756;399;-
Nov 2, 2019;4:00 PM;63,598;1,281;4,713;272;38,982
Nov 2, 2019;4:15 PM;-;1,285;4,722;168;-
Nov 2, 2019;4:30 PM;-;1,291;4,731;87;-
Nov 2, 2019;4:45 PM;-;1,295;4,741;31;-
Nov 2, 2019;5:00 PM;66,343;1,303;4,759;0;41,850
Nov 2, 2019;5:15 PM;-;1,307;4,795;0;-
Nov 2, 2019;5:30 PM;-;1,312;4,833;0;-
Nov 2, 2019;5:45 PM;-;1,317;4,868;0;-
Nov 2, 2019;6:00 PM;68,886;1,322;4,911;0;43,617
Nov 2, 2019;6:15 PM;-;1,327;4,962;0;-
Nov 2, 2019;6:30 PM;-;1,333;5,013;0;-
Nov 2, 2019;6:45 PM;-;1,337;5,064;0;-
Nov 2, 2019;7:00 PM;69,652;1,342;5,111;0;43,689
Nov 2, 2019;7:15 PM;-;1,342;5,137;0;-
Nov 2, 2019;7:30 PM;-;1,342;5,163;0;-
Nov 2, 2019;7:45 PM;-;1,341;5,187;0;-
Nov 2, 2019;8:00 PM;66,628;1,340;5,203;0;40,470
Nov 2, 2019;8:15 PM;-;1,339;5,203;0;-
Nov 2, 2019;8:30 PM;-;1,338;5,201;0;-
Nov 2, 2019;8:45 PM;-;1,336;5,199;0;-
Nov 2, 2019;9:00 PM;64,442;1,335;5,187;0;38,479
Nov 2, 2019;9:15 PM;-;1,332;5,169;0;-
Nov 2, 2019;9:30 PM;-;1,330;5,150;0;-
Nov 2, 2019;9:45 PM;-;1,327;5,133;0;-
Nov 2, 2019;10:00 PM;63,287;1,328;5,073;0;37,871
Nov 2, 2019;10:15 PM;-;1,328;5,042;0;-
Nov 2, 2019;10:30 PM;-;1,328;5,010;0;-
Nov 2, 2019;10:45 PM;-;1,328;4,980;0;-
Nov 2, 2019;11:00 PM;60,204;1,327;4,948;0;35,387
Nov 2, 2019;11:15 PM;-;1,323;4,906;0;-
Nov 2, 2019;11:30 PM;-;1,317;4,864;0;-
Nov 2, 2019;11:45 PM;-;1,313;4,820;0;-
Nov 3, 2019;12:00 AM;57,482;1,384;5,336;0;30,975
