Date;Time of day;Germany/Luxembourg[Euro/MWh];Denmark 1[Euro/MWh];Denmark 2[Euro/MWh];France[Euro/MWh];Northern Italy[Euro/MWh];Netherlands[Euro/MWh];Poland[Euro/MWh];Sweden 4[Euro/MWh];Switzerland[Euro/MWh];Slovenia[Euro/MWh];Czech Republic[Euro/MWh];Hungary[Euro/MWh];Austria[Euro/MWh];Germany/Austria/Luxembourg[Euro/MWh]
Jun 15, 2018;1:00 AM;-;38.75;38.75;39.32;-;40.03;-;38.75;40.17;38.75;40;40;-;38.75
Jun 15, 2018;2:00 AM;-;37.8;37.8;36.58;-;38.75;-;37.8;39.43;37.8;38.8;38.8;-;37.8
Jun 15, 2018;3:00 AM;-;36.23;36.77;29;-;41.92;-;36.77;38.91;36.23;38.84;38.84;-;36.23
Jun 15, 2018;4:00 AM;-;37.06;37.73;28.61;-;43.33;-;37.73;38.81;37.06;38.89;38.89;-;37.06
Jun 15, 2018;5:00 AM;-;39.58;41.92;34.75;-;43.3;-;41.92;40.89;39.58;41.5;41.5;-;39.58
Jun 15, 2018;6:00 AM;-;50.36;48.03;42.5;-;56.31;-;48.03;46.75;51.88;49;55.24;-;50.36
Jun 15, 2018;7:00 AM;-;59.92;59.92;59.92;-;59.92;-;59.92;54.46;59.92;58.92;65.84;-;59.92
Jun 15, 2018;8:00 AM;-;61.9;63.42;61.9;-;61.9;-;63.42;60.89;61.9;62;63.67;-;61.9
Jun 15, 2018;9:00 AM;-;60.08;61.07;61.76;-;63.85;-;61.07;58.62;60.26;58.7;61.75;-;60.08
Jun 15, 2018;10:00 AM;-;56.24;57.62;60.67;-;66.16;-;57.62;55.73;60.67;56;60.54;-;56.24
Jun 15, 2018;11:00 AM;-;55.37;56.73;59.88;-;65.63;-;56.73;54.05;59.88;54.49;61.85;-;55.37
Jun 15, 2018;12:00 PM;-;53.46;53.71;56.16;-;59.27;-;53.71;51.36;56.16;51.6;57.98;-;53.46
Jun 15, 2018;1:00 PM;-;49.24;49.24;55.29;-;62.88;-;49.24;50.78;55.29;49.84;57.08;-;49.24
Jun 15, 2018;2:00 PM;-;47.76;47.76;52.99;-;59.4;-;47.76;48.72;58.58;47.63;57.95;-;47.76
Jun 15, 2018;3:00 PM;-;47.91;47.91;51.4;-;55.55;-;47.91;48.63;58.67;48.2;56.99;-;47.91
Jun 15, 2018;4:00 PM;-;48.06;48.06;50.25;-;52.93;-;48.06;49;56.69;48.89;57.09;-;48.06
Jun 15, 2018;5:00 PM;-;49.94;49.94;56.69;-;66.48;-;48.74;52.43;49.94;52.02;56.04;-;49.94
Jun 15, 2018;6:00 PM;-;53.97;53.97;56.23;-;60.27;-;52.68;54.56;53.97;55.82;56.77;-;53.97
Jun 15, 2018;7:00 PM;-;56.35;56.35;56.35;-;56.35;-;55;55.7;56.35;57;58.81;-;56.35
Jun 15, 2018;8:00 PM;-;56.1;56.1;56.1;-;56.1;-;54.75;54.02;59.97;55.5;59.07;-;56.1
Jun 15, 2018;9:00 PM;-;53.93;53.93;56.49;-;60.25;-;52.64;52.04;53.93;52.91;53.97;-;53.93
Jun 15, 2018;10:00 PM;-;50.92;50.92;56.53;-;63.98;-;48.03;51.78;50.92;52.4;54.14;-;50.92
Jun 15, 2018;11:00 PM;-;46.68;46.68;51.63;-;58.08;-;45.56;48.44;46.68;47.7;48.04;-;46.68
Jun 16, 2018;12:00 AM;-;43.92;43.92;44.52;-;45.37;-;43.92;44.03;43.92;42.99;43.4;-;43.92
Jun 16, 2018;1:00 AM;-;40.57;41.65;41.43;-;43.03;-;41.65;40.25;40.57;39.4;39.42;-;40.57
Jun 16, 2018;2:00 AM;-;41.01;41.01;35.48;-;42.37;-;41.01;37.87;38.03;37.01;37.01;-;38.03
Jun 16, 2018;3:00 AM;-;40.71;40.71;33.1;-;42.06;-;40.71;36.84;37.15;35.51;35.51;-;37.15
Jun 16, 2018;4:00 AM;-;40.29;40.29;28.59;-;41.62;-;40.29;36.82;36.09;35.01;35.01;-;36.09
Jun 16, 2018;5:00 AM;-;41.28;41.28;28.13;-;42.65;-;41.28;36.63;36.48;35.01;35.01;-;36.48
Jun 16, 2018;6:00 AM;-;42.04;42.04;32.76;-;41.87;-;42.04;36.19;37.92;35.61;35.61;-;37.92
Jun 16, 2018;7:00 AM;-;43.72;43.72;34.62;-;43.52;-;43.72;39.85;53.05;40.34;42.24;-;39.76
Jun 16, 2018;8:00 AM;-;45.83;45.83;39.1;-;45.72;-;45.83;42.07;58.41;42.4;49.95;-;42.91
Jun 16, 2018;9:00 AM;-;46.4;46.4;41.52;-;44.11;-;46.4;41.45;58.03;41.73;55.94;-;43
Jun 16, 2018;10:00 AM;-;46.61;46.61;39.68;-;43.38;-;46.61;39.39;54.88;39.2;55.09;-;41.39
Jun 16, 2018;11:00 AM;-;46.23;46.23;41.07;-;43.34;-;46.23;38.37;53.75;38.1;49.08;-;39.92
Jun 16, 2018;12:00 PM;-;45.4;45.4;39.35;-;43.25;-;45.4;37.97;57;37.01;49.08;-;37.16
Jun 16, 2018;1:00 PM;-;44.87;44.87;35.6;-;42.8;-;44.87;36.32;37.1;35.72;43.27;-;35.6
Jun 16, 2018;2:00 PM;-;44.51;44.51;34.65;-;42.94;-;44.51;34.67;37.1;35;42.76;-;32.64
Jun 16, 2018;3:00 PM;-;44.47;44.47;36.18;-;42.76;-;44.47;35.67;38.5;35.4;42.87;-;34.59
Jun 16, 2018;4:00 PM;-;44.72;44.72;36.45;-;42.68;-;44.72;36.27;42;36.01;43.16;-;35.06
Jun 16, 2018;5:00 PM;-;45.53;45.53;35.81;-;42.47;-;45.53;38.6;52.58;38.45;43.83;-;38.82
Jun 16, 2018;6:00 PM;-;46.02;46.02;43.11;-;46.3;-;46.02;43.07;56.69;45.28;49.3;-;44.91
Jun 16, 2018;7:00 PM;-;46.8;46.8;46.8;-;46.8;-;46.8;46;58.97;47.2;52.11;-;46.8
Jun 16, 2018;8:00 PM;-;46.08;46.08;46.08;-;46.08;-;46.08;44.9;59;47.12;57.9;-;46.08
Jun 16, 2018;9:00 PM;-;45.66;45.66;45.08;-;46.08;-;45.66;44.33;61.49;46.6;60.92;-;45.66
Jun 16, 2018;10:00 PM;-;46.31;46.31;46.31;-;46.31;-;46.1;46.79;46.31;46.2;49.58;-;46.31
Jun 16, 2018;11:00 PM;-;44.24;44.24;46.47;-;50.1;-;44.24;42.36;44.24;41.52;41.52;-;44.24
Jun 17, 2018;12:00 AM;-;41.57;43.87;41.57;-;41.57;-;43.87;40.16;41.57;37.09;40.13;-;41.57
Jun 17, 2018;1:00 AM;-;42.09;42.09;37.85;-;37.85;-;42.09;35.18;37.85;33.5;35.08;-;37.85
Jun 17, 2018;2:00 AM;-;40.42;40.42;30.29;-;35;-;40.42;30.72;30.29;30;30.46;-;30.29
Jun 17, 2018;3:00 AM;-;40.02;40.02;20.73;-;28;-;40.02;25.62;20.73;27.1;28.49;-;20.73
Jun 17, 2018;4:00 AM;-;39.6;39.6;19.82;-;28;-;39.6;23.89;19.82;25;25.56;-;19.82
Jun 17, 2018;5:00 AM;-;39.64;39.64;17.65;-;17.65;-;39.64;21.89;17.65;22.74;23.52;-;17.65
Jun 17, 2018;6:00 AM;-;40.55;40.55;15.87;-;15.87;-;40.55;22.48;15.87;22;23.55;-;15.87
Jun 17, 2018;7:00 AM;-;41.48;41.48;18.7;-;28;-;41.48;24.6;18.7;25.81;32.61;-;18.7
Jun 17, 2018;8:00 AM;-;42.31;43.63;20.01;-;28;-;43.63;23.87;39.5;23.63;40.36;-;20.01
Jun 17, 2018;9:00 AM;-;42.89;44.77;18.06;-;39.4;-;44.77;22.06;19;24;45.97;-;18.06
Jun 17, 2018;10:00 AM;-;43.01;45.42;16.49;-;35.1;-;45.42;21.11;16.5;21.85;42.37;-;16.49
Jun 17, 2018;11:00 AM;-;37.5;45.7;18.6;-;30.1;-;45.7;20.49;39.5;21.23;42.79;-;18.6
Jun 17, 2018;12:00 PM;-;14.72;45.45;23.14;-;36.88;-;45.45;17.03;46.93;18.22;42.79;-;14.72
Jun 17, 2018;1:00 PM;-;4.99;44.88;14.47;-;34.9;-;44.88;16.45;39.5;16.27;38.85;-;4.99
Jun 17, 2018;2:00 PM;-;0.05;44.24;7.48;-;40;-;44.24;13.98;39;13.72;37.94;-;0.05
Jun 17, 2018;3:00 PM;-;1.16;44.04;7.44;-;34.9;-;44.04;15.61;43.01;15.72;38.61;-;1.16
Jun 17, 2018;4:00 PM;-;9.71;44.06;9.71;-;33;-;44.06;18.16;39.5;18.1;39.87;-;9.71
Jun 17, 2018;5:00 PM;-;16.78;44.26;16.78;-;41.61;-;44.26;24.7;39.5;25.52;45.27;-;16.78
Jun 17, 2018;6:00 PM;-;32.98;44.17;26.16;-;42;-;44.17;34.27;39.5;35.96;45.26;-;32.98
Jun 17, 2018;7:00 PM;-;43.95;45.03;36.58;-;47.17;-;45.03;41.07;43.95;42.8;44.94;-;43.95
Jun 17, 2018;8:00 PM;-;45.62;45.62;39.59;-;50.13;-;45.62;42.94;55;45.26;52.13;-;45.62
Jun 17, 2018;9:00 PM;-;45.85;45.85;38.39;-;51.42;-;45.85;43.37;62.47;46.07;54.59;-;45.85
Jun 17, 2018;10:00 PM;-;47.11;47.11;45.22;-;48.52;-;45.81;45.99;47.11;47.65;49.47;-;47.11
Jun 17, 2018;11:00 PM;-;44.4;44.4;45.5;-;45.87;-;44.4;44.23;45.5;43.27;43.27;-;45.5
Jun 18, 2018;12:00 AM;-;37.91;43.46;41.43;-;49.73;-;43.46;38.76;37.91;37.03;37.03;-;37.91
Jun 18, 2018;1:00 AM;-;37.01;40.5;37.01;-;37.01;-;40.5;36.08;37.01;34.68;34.68;-;37.01
Jun 18, 2018;2:00 AM;-;35.4;39.01;35.4;-;37.76;-;39.01;34.09;35.4;32.68;32.68;-;35.4
Jun 18, 2018;3:00 AM;-;37.69;37.69;31.39;-;36.49;-;37.69;33.98;32.49;31.69;31.69;-;32.49
Jun 18, 2018;4:00 AM;-;32.88;36.82;29.22;-;35.64;-;36.82;33.61;32.88;31.98;31.98;-;32.88
Jun 18, 2018;5:00 AM;-;34.99;40.85;32.88;-;36.63;-;40.85;37;38.76;35.5;35.5;-;34.99
Jun 18, 2018;6:00 AM;-;46.98;44.68;40.38;-;46.46;-;44.68;45.09;55;46.23;47.94;-;46.98
Jun 18, 2018;7:00 AM;-;54.05;54.05;54.05;-;54.05;-;54.05;52.7;59.65;55.5;56.18;-;54.05
Jun 18, 2018;8:00 AM;-;52.06;52.06;55.48;-;63.05;-;50.81;54.6;61.25;58;64.57;-;52.06
Jun 18, 2018;9:00 AM;-;46.98;46.98;55.48;-;77.63;-;46.91;51.22;61;55.18;67.5;-;46.98
Jun 18, 2018;10:00 AM;-;45.93;45.99;52.33;-;70.3;-;45.99;48.09;58.65;50.5;68.87;-;45.93
Jun 18, 2018;11:00 AM;-;45.59;45.59;51.81;-;70.09;-;45.59;47.93;58.09;49.82;70.57;-;45.59
Jun 18, 2018;12:00 PM;-;44.98;44.98;49.6;-;63.19;-;44.98;45.45;69;47;100;-;43.9
Jun 18, 2018;1:00 PM;-;45.02;45.02;46.04;-;55;-;45.02;45.91;60.1;45.06;100;-;43.5
Jun 18, 2018;2:00 PM;-;44.84;44.84;45.69;-;52.51;-;44.84;45.3;59;43.44;100;-;43.77
Jun 18, 2018;3:00 PM;-;44.98;44.98;46.39;-;51.15;-;44.98;44.9;59.65;44.76;100;-;44.98
Jun 18, 2018;4:00 PM;-;44.07;44.58;45.92;-;51.17;-;44.58;44.79;60;45.2;66.56;-;44.07
Jun 18, 2018;5:00 PM;-;45.54;45.54;45.88;-;52.51;-;45.54;45.35;59.99;47.5;65.31;-;45.54
Jun 18, 2018;6:00 PM;-;48.78;48.78;50.07;-;50.26;-;48.78;49.81;59.9;51.8;60.04;-;49.98
Jun 18, 2018;7:00 PM;-;49.87;49.87;51.65;-;52.84;-;49.87;51.91;62.27;54.6;61.56;-;51.09
Jun 18, 2018;8:00 PM;-;49.59;49.59;50.81;-;50.81;-;49.59;51.84;62.29;54.5;65.73;-;50.81
Jun 18, 2018;9:00 PM;-;44.9;44.9;50;-;50;-;44.9;50.29;61.3;51.36;65.56;-;50
Jun 18, 2018;10:00 PM;-;44.2;44.2;49.93;-;49.93;-;44.2;48.27;59.18;49.16;61.56;-;49.93
Jun 18, 2018;11:00 PM;-;41.59;41.59;45.03;-;45.24;-;41.59;44.26;55.08;43.26;48.07;-;44.96
Jun 19, 2018;12:00 AM;-;39.26;39.65;39.75;-;41.21;-;39.65;42.04;58;39.1;42.33;-;39.26
Jun 19, 2018;1:00 AM;-;36.75;37.01;37.57;-;40;-;37.01;36.94;36.75;36.91;36.91;-;36.75
Jun 19, 2018;2:00 AM;-;34.03;34.03;35.31;-;39.2;-;34.03;35.06;34.03;34.87;34.87;-;34.03
Jun 19, 2018;3:00 AM;-;26.82;26.82;29.87;-;39.17;-;26.82;33.08;26.82;33.02;33.02;-;26.82
Jun 19, 2018;4:00 AM;-;27.64;26.98;30.61;-;40;-;26.98;32.37;27.64;32.4;32.4;-;27.64
Jun 19, 2018;5:00 AM;-;34.35;35.02;35.09;-;37.27;-;35.02;34.45;34.35;35.23;35.95;-;34.35
Jun 19, 2018;6:00 AM;-;41.74;41.74;42.08;-;43.12;-;41.74;40.88;53.22;44.43;47.19;-;41.74
Jun 19, 2018;7:00 AM;-;45.15;45.15;50;-;50;-;44.48;50.93;57.38;52.9;62.51;-;50
Jun 19, 2018;8:00 AM;-;44.59;44.59;53.42;-;55.63;-;44.59;53.18;57.09;52.9;62.6;-;52.84
Jun 19, 2018;9:00 AM;-;44.38;44.38;53.34;-;66.16;-;44.38;50.15;59.65;50.2;61.56;-;49.44
Jun 19, 2018;10:00 AM;-;44.2;44.2;55.99;-;70;-;44.2;48.11;60.81;47.6;60.14;-;46.97
Jun 19, 2018;11:00 AM;-;43.96;43.96;58.02;-;75.12;-;43.96;49.08;59.8;48.16;62.07;-;46.99
Jun 19, 2018;12:00 PM;-;43.87;43.87;56;-;69.76;-;43.87;48.23;57;47.79;61.6;-;46.97
Jun 19, 2018;1:00 PM;-;43.78;43.78;55.84;-;65;-;43.78;48.63;55.84;47.5;61.52;-;47.09
Jun 19, 2018;2:00 PM;-;43.6;43.6;55.04;-;63.66;-;43.6;48.31;58.09;46.45;60.87;-;46.91
Jun 19, 2018;3:00 PM;-;43.15;43.15;52.23;-;56.08;-;43.15;48.39;61.58;48;59.86;-;50.02
Jun 19, 2018;4:00 PM;-;42.6;42.6;53.2;-;54;-;42.6;49.02;59.8;49;60.34;-;52.73
Jun 19, 2018;5:00 PM;-;43.33;43.33;54.34;-;54.34;-;43.33;51.7;59.65;51.01;62.01;-;54.34
Jun 19, 2018;6:00 PM;-;43.97;43.97;55.04;-;55.04;-;43.97;54.02;59;54.65;59.11;-;55.04
Jun 19, 2018;7:00 PM;-;44.49;44.49;59.01;-;59.01;-;44.49;55.73;59.01;56.4;62.09;-;59.01
Jun 19, 2018;8:00 PM;-;49.76;49.76;57.79;-;57.79;-;49.76;53.63;65.23;56;63.71;-;57.79
Jun 19, 2018;9:00 PM;-;49.76;49.76;54.9;-;54.9;-;49.76;52.73;62.55;54.38;62.87;-;54.9
Jun 19, 2018;10:00 PM;-;53.4;53.4;55.83;-;55.83;-;43.06;53.03;59.65;53.31;62.23;-;55.83
Jun 19, 2018;11:00 PM;-;48.96;48.96;48.96;-;48.96;-;41.09;48.4;54.53;48.18;49.3;-;48.96
Jun 20, 2018;12:00 AM;-;42.55;41.04;45.91;-;45.91;-;41.04;44.71;45.91;42.95;45.63;-;45.91
Jun 20, 2018;1:00 AM;-;41.09;38.4;41.09;-;41.09;-;38.4;39.06;41.2;40.1;40.1;-;41.09
Jun 20, 2018;2:00 AM;-;40.34;38.07;39.23;-;41.14;-;38.07;38.2;41.2;38.68;38.68;-;40.34
Jun 20, 2018;3:00 AM;-;38.96;38.03;34.69;-;42.06;-;38.03;36.37;39.33;36.45;36.45;-;38.96
Jun 20, 2018;4:00 AM;-;38.11;37.12;34.34;-;40.9;-;37.12;36.07;38.11;36.2;36.2;-;38.11
Jun 20, 2018;5:00 AM;-;39.96;40.94;36.46;-;42.62;-;40.94;38.13;39.96;38.99;38.99;-;39.96
Jun 20, 2018;6:00 AM;-;47.38;47.38;44.68;-;49.4;-;46.24;44.93;47.38;46.26;50;-;47.38
Jun 20, 2018;7:00 AM;-;57.07;57.07;57.07;-;57.07;-;55.7;51.62;57.07;53.78;53.78;-;57.07
Jun 20, 2018;8:00 AM;-;53.43;53.43;53.43;-;53.43;-;52.15;53.97;53.43;54.74;54.74;-;53.43
Jun 20, 2018;9:00 AM;-;49.53;49.53;53.31;-;58.87;-;49.53;49.89;54.39;50.05;55.25;-;50.75
Jun 20, 2018;10:00 AM;-;43.28;45.6;51.64;-;61.94;-;45.6;46.67;59.18;47.08;52.89;-;46.91
Jun 20, 2018;11:00 AM;-;44.97;44.97;49.7;-;57.58;-;44.97;44.54;59.6;45.02;60.03;-;46.07
Jun 20, 2018;12:00 PM;-;44.07;44.34;48.34;-;57.58;-;44.34;42.09;58.09;44.67;71.52;-;44.07
Jun 20, 2018;1:00 PM;-;42.92;43.68;47.74;-;58.18;-;43.68;44.45;58.09;43;68.35;-;42.92
Jun 20, 2018;2:00 PM;-;42.93;43.37;44.22;-;47;-;43.37;42.03;60.43;42;62.32;-;42.93
Jun 20, 2018;3:00 PM;-;42.15;42.15;43.4;-;44.9;-;42.15;41.19;62.57;44.21;57.77;-;42.15
Jun 20, 2018;4:00 PM;-;41.95;41.95;42.4;-;43.34;-;41.95;43.18;62.99;45.25;54.02;-;41.95
Jun 20, 2018;5:00 PM;-;43.12;43.12;46.29;-;52.4;-;43.12;45.66;54.39;47.05;57.01;-;44.18
Jun 20, 2018;6:00 PM;-;43.76;43.76;52.76;-;52.76;-;43.76;49.5;52.76;51.62;51.62;-;52.76
Jun 20, 2018;7:00 PM;-;43.56;43.56;59.06;-;59.06;-;43.56;52.82;59.06;54.8;55.21;-;59.06
Jun 20, 2018;8:00 PM;-;43.06;43.06;52.83;-;53.12;-;43.06;53.17;52.99;54.54;57.09;-;52.99
Jun 20, 2018;9:00 PM;-;42.65;42.65;50.87;-;58.69;-;42.65;51.92;53.37;53.04;54.34;-;53.37
Jun 20, 2018;10:00 PM;-;42.32;42.32;54.88;-;56.03;-;42.32;51.81;55.3;52.3;58.93;-;54.08
Jun 20, 2018;11:00 PM;-;41.56;41.56;49.26;-;53.15;-;41.56;46.54;46.64;46.15;52.17;-;46.64
Jun 21, 2018;12:00 AM;-;38.79;38.79;47.19;-;71.09;-;38.79;42.06;46.15;41;42.65;-;38.79
Jun 21, 2018;1:00 AM;-;38;38;39.06;-;42.42;-;38;38.89;52.71;38.34;38.34;-;38
Jun 21, 2018;2:00 AM;-;35.04;35.04;36.65;-;42.26;-;35.04;37.91;42.54;37;37;-;35.04
Jun 21, 2018;3:00 AM;-;37.09;37.09;31.82;-;41;-;37.09;36.6;46.02;35.49;35.49;-;37.09
Jun 21, 2018;4:00 AM;-;35.88;35.01;32.28;-;38.55;-;35.01;36.16;46.6;34.8;34.8;-;35.88
Jun 21, 2018;5:00 AM;-;35;39.37;34.5;-;35.39;-;39.37;37.61;48.23;37;37;-;35
Jun 21, 2018;6:00 AM;-;43.89;43.44;43.03;-;44.59;-;43.44;45.34;57.11;46.7;49.08;-;43.89
Jun 21, 2018;7:00 AM;-;50.24;50.24;56.28;-;56.28;-;50.24;52.73;66.78;54;61.5;-;56.28
Jun 21, 2018;8:00 AM;-;54.85;54.85;57.47;-;57.47;-;54.85;54.37;67.14;54.9;64.13;-;57.47
Jun 21, 2018;9:00 AM;-;42.94;45.26;52.83;-;66.24;-;45.26;48.63;66.78;49;61.5;-;42.94
Jun 21, 2018;10:00 AM;-;39.91;44.44;41.26;-;47.4;-;44.44;44.91;63.91;44;65.39;-;36.73
Jun 21, 2018;11:00 AM;-;44.17;44.17;37.85;-;53.91;-;44.17;44.27;64.46;59.74;66.87;-;25
Jun 21, 2018;12:00 PM;-;43.76;43.76;32.75;-;52.93;-;43.76;42.67;73.02;63;65.96;-;15.95
Jun 21, 2018;1:00 PM;-;43.39;43.39;30.41;-;44.82;-;43.39;40.93;62.24;58.34;66.84;-;18.39
Jun 21, 2018;2:00 PM;-;43.05;43.05;28.51;-;45;-;43.05;38.79;65;33.01;65.96;-;14.66
Jun 21, 2018;3:00 PM;-;36.17;42.6;28.03;-;45;-;42.6;38.09;66;53.28;67.86;-;14.35
Jun 21, 2018;4:00 PM;-;16.74;41.92;27.29;-;43.31;-;41.92;37.81;65.99;58.14;65.91;-;14.56
Jun 21, 2018;5:00 PM;-;19.54;41.9;29.4;-;43.29;-;41.9;37.79;66;68;68;-;19.54
Jun 21, 2018;6:00 PM;-;19.82;41.86;30.01;-;44.54;-;41.86;40.13;68.55;54;61.9;-;19.82
Jun 21, 2018;7:00 PM;-;23.7;41.96;33.61;-;47.78;-;41.96;37.92;70.6;52.99;66.94;-;23.7
Jun 21, 2018;8:00 PM;-;26.5;41.82;30.95;-;46.9;-;41.82;37.05;70.94;53;68.36;-;26.5
Jun 21, 2018;9:00 PM;-;27.02;40.37;29.78;-;41.71;-;40.37;36.34;68.43;35.24;63.65;-;27.02
Jun 21, 2018;10:00 PM;-;27.06;38.79;36.43;-;49.44;-;38.79;40.24;65.03;34;60.95;-;27.06
Jun 21, 2018;11:00 PM;-;22.02;22.02;34.3;-;52.33;-;22.02;39.42;60.82;26.79;55.13;-;22.02
Jun 22, 2018;12:00 AM;-;15.86;15.86;24.86;-;39.6;-;15.86;32.19;63.89;16.01;57.88;-;15.86
Jun 22, 2018;1:00 AM;-;15.21;15.21;23.34;-;39.5;-;15.21;28.61;58;15.3;41.08;-;15.21
Jun 22, 2018;2:00 AM;-;13.09;13.09;17.49;-;39.27;-;13.09;22.3;54.1;12.57;30.43;-;13.09
Jun 22, 2018;3:00 AM;-;4.56;4.56;9.86;-;39.29;-;4.56;16.04;55.79;11.85;30.43;-;4.56
Jun 22, 2018;4:00 AM;-;4.34;4.34;9.28;-;38.28;-;4.34;12.84;55;12.6;29.79;-;4.45
Jun 22, 2018;5:00 AM;-;15.59;10.38;15.59;-;37.91;-;10.38;17.29;51.99;15.33;37.91;-;15.59
Jun 22, 2018;6:00 AM;-;27.13;32.35;20.09;-;38.67;-;32.35;26.37;60.74;27.97;53.58;-;27.13
Jun 22, 2018;7:00 AM;-;41.11;41.11;31.87;-;40.1;-;41.11;35.15;69.06;45.2;60.39;-;29.66
Jun 22, 2018;8:00 AM;-;42.49;42.49;32.68;-;51.2;-;42.49;37.09;72.57;52.9;60.1;-;28.02
Jun 22, 2018;9:00 AM;-;42.72;42.72;33.31;-;64.59;-;42.72;38.35;69.55;61.51;61.51;-;25.04
Jun 22, 2018;10:00 AM;-;42.44;42.44;31.27;-;43.85;-;42.44;35.93;66.62;43;63.08;-;28.09
Jun 22, 2018;11:00 AM;-;40.56;40.56;30.87;-;43.39;-;40.56;35.94;66.52;49.3;63.98;-;27.54
Jun 22, 2018;12:00 PM;-;38.7;38.7;29.08;-;49.35;-;38.7;33.97;71.02;59.02;61.94;-;23.37
Jun 22, 2018;1:00 PM;-;35.7;35.7;26.45;-;50.19;-;35.7;30.98;59.65;54.26;60;-;20.32
Jun 22, 2018;2:00 PM;-;19.08;33.24;25.71;-;50.18;-;33.24;27.81;61.84;19.94;59.16;-;19.08
Jun 22, 2018;3:00 PM;-;16.21;35.08;23.17;-;49.41;-;35.08;26.73;61.84;26.9;60.69;-;16.21
Jun 22, 2018;4:00 PM;-;18.16;33.47;24.49;-;50.18;-;33.47;25.8;63;26.9;58.53;-;18.16
Jun 22, 2018;5:00 PM;-;17.86;37.08;26.2;-;61.29;-;37.08;27.05;64.77;26.9;55.29;-;17.86
Jun 22, 2018;6:00 PM;-;20.14;40.61;26.52;-;52.24;-;40.61;30.28;62;30.22;54.02;-;20.14
Jun 22, 2018;7:00 PM;-;28.99;40.25;31.94;-;44;-;40.25;32.05;57.2;32.2;50.18;-;28.99
Jun 22, 2018;8:00 PM;-;28.08;36.52;31.34;-;45;-;36.52;30.92;62.6;30;56.05;-;28.08
Jun 22, 2018;9:00 PM;-;25.09;35.75;28.38;-;41;-;35.75;30.55;62.84;29.5;54.25;-;25.09
Jun 22, 2018;10:00 PM;-;25.67;35.97;35.52;-;55.4;-;35.97;32.99;61.42;28.01;44.65;-;25.67
Jun 22, 2018;11:00 PM;-;20.2;20.2;34.59;-;47.59;-;33.27;31.4;55;22.89;26.38;-;20.2
Jun 23, 2018;12:00 AM;-;24.04;24.04;30.62;-;43.69;-;24.04;31.93;24.04;21.7;47.63;-;24.04
Jun 23, 2018;1:00 AM;-;18.42;18.42;23.5;-;39.31;-;18.42;28.52;18.87;17.4;44.66;-;18.87
Jun 23, 2018;2:00 AM;-;17.99;17.99;22.9;-;40.1;-;17.99;24.88;18.44;14.34;29;-;18.44
Jun 23, 2018;3:00 AM;-;15.45;15.45;20.41;-;38.2;-;15.45;11.55;15.83;10.59;27.09;-;15.83
Jun 23, 2018;4:00 AM;-;11.05;11.05;19.69;-;37.62;-;11.05;10.17;15.08;9.72;23.99;-;15.08
Jun 23, 2018;5:00 AM;-;13.01;13.01;18.19;-;37.12;-;13.01;12.78;13.33;13.01;24.33;-;13.33
Jun 23, 2018;6:00 AM;-;17.04;17.04;20.45;-;33.74;-;17.04;18.43;17.04;18.71;23.3;-;17.04
Jun 23, 2018;7:00 AM;-;18.12;36.05;21.51;-;34.9;-;36.05;24.4;18.12;24.06;38.55;-;18.12
Jun 23, 2018;8:00 AM;-;22.9;40.15;26.09;-;38.87;-;40.15;28.2;22.9;26.07;38.98;-;22.9
Jun 23, 2018;9:00 AM;-;23.46;42.03;27.44;-;43.42;-;42.03;30.1;23.46;29.48;35.98;-;23.46
Jun 23, 2018;10:00 AM;-;27.79;42.83;27.5;-;46.8;-;42.83;30.57;22.69;33.67;33.67;-;22.69
Jun 23, 2018;11:00 AM;-;26.03;42.64;30.64;-;60;-;42.64;30.9;23.32;31;43.92;-;23.32
Jun 23, 2018;12:00 PM;-;23.08;42.19;29.27;-;54.26;-;42.19;30.5;30.16;25;42.01;-;23.08
Jun 23, 2018;1:00 PM;-;19.31;41.95;25.17;-;48.78;-;41.95;28.91;29.99;18.01;37.29;-;19.31
Jun 23, 2018;2:00 PM;-;18.77;41.33;24.41;-;47;-;41.33;24.23;18.77;15.14;30;-;18.77
Jun 23, 2018;3:00 PM;-;18.75;41.01;23.48;-;42.36;-;41.01;22.54;18.75;16.35;23.42;-;18.75
Jun 23, 2018;4:00 PM;-;20.07;40.39;24.4;-;41.72;-;40.39;23.99;20.07;19.46;30.58;-;20.07
Jun 23, 2018;5:00 PM;-;29.67;41.76;27.95;-;43.14;-;41.76;25.91;24.14;22.27;40.05;-;24.14
Jun 23, 2018;6:00 PM;-;35;41.95;32.79;-;43.34;-;41.95;30.91;32.79;28.94;38;-;32.79
Jun 23, 2018;7:00 PM;-;35.65;42.52;33.83;-;43.93;-;42.52;33.69;35.65;33.57;46.9;-;35.65
Jun 23, 2018;8:00 PM;-;37.59;42.67;31.98;-;44.08;-;42.67;33.6;37.59;33.78;57.98;-;37.59
Jun 23, 2018;9:00 PM;-;42.6;42.6;33.32;-;44.01;-;42.6;33.21;50.1;33.7;57.18;-;37.05
Jun 23, 2018;10:00 PM;-;42.26;42.26;45.99;-;57.02;-;42.26;33.16;39.84;33;46.94;-;39.84
Jun 23, 2018;11:00 PM;-;39.44;39.44;43.99;-;63.85;-;39.44;32.12;33.13;31.37;37.92;-;33.13
