Date;Time of day;Germany/Luxembourg[Euro/MWh];Denmark 1[Euro/MWh];Denmark 2[Euro/MWh];France[Euro/MWh];Northern Italy[Euro/MWh];Netherlands[Euro/MWh];Poland[Euro/MWh];Sweden 4[Euro/MWh];Switzerland[Euro/MWh];Slovenia[Euro/MWh];Czech Republic[Euro/MWh];Hungary[Euro/MWh];Austria[Euro/MWh];Germany/Austria/Luxembourg[Euro/MWh]
Dec 3, 2015;3:00 AM;-;20.58;20.58;29.08;43.75;29.08;-;20.58;46.66;25.14;27.14;27.14;-;29.08
Dec 3, 2015;4:00 AM;-;21.48;21.48;29.94;43.52;29.94;-;21.48;46.01;26.56;28.56;28.56;-;29.94
Dec 3, 2015;5:00 AM;-;22.32;22.32;34.55;49.1;30.82;-;22.32;52.07;34.95;29.47;33.74;-;31.54
Dec 3, 2015;6:00 AM;-;23.21;23.21;42.93;56.9;42.93;35.78;23.21;57.93;45;38.17;42.51;-;42.93
Dec 3, 2015;7:00 AM;-;29.68;29.68;56.1;73.61;49;38.72;29.68;62.01;52.83;49.95;52.73;-;53.14
Dec 3, 2015;8:00 AM;-;41.76;41.76;56.84;79.23;49.99;41.76;41.76;63.77;52.26;53.76;53.76;-;53.89
Dec 3, 2015;9:00 AM;-;31.37;31.37;53.86;75.68;47.44;46.21;31.37;59.93;56.5;51.31;53.34;-;51.13
Dec 3, 2015;10:00 AM;-;29.56;29.56;53.78;70.68;43.96;43.56;29.56;59.86;50;47.1;50.08;-;49.58
Dec 3, 2015;11:00 AM;-;26.36;26.36;51.78;64.48;49.94;46.51;26.36;59.97;52.1;47.66;50.06;-;50.99
Dec 3, 2015;12:00 PM;-;25.44;25.44;50;57;50;45.15;25.44;57.08;52.1;45.38;49.03;-;50
Dec 3, 2015;1:00 PM;-;25.08;25.08;48.54;57;48.54;47.16;25.08;57.36;50;47.93;50.04;-;48.54
Dec 3, 2015;2:00 PM;-;25.09;25.09;47.2;64.95;47.2;47.59;25.09;60.01;50;48.39;50.03;-;47.2
Dec 3, 2015;3:00 PM;-;26.32;26.32;46.93;72.78;46.93;48.64;26.32;59.96;49.69;49.69;51.43;-;46.93
Dec 3, 2015;4:00 PM;-;31.35;32.02;50.12;75.95;50.12;48.21;32.02;60.97;51.5;53.11;55.37;-;50.12
Dec 3, 2015;5:00 PM;-;33.08;37.88;57.98;93.02;57.98;47.72;37.88;64.07;60.5;63.01;63.01;-;57.98
Dec 3, 2015;6:00 PM;-;25.65;25.65;64.12;82.95;33.94;46.01;25.65;73.82;55.2;56.89;57.97;-;51
Dec 3, 2015;7:00 PM;-;24.64;24.64;54.37;74.16;34.96;42.05;24.64;64.32;51.36;50.26;50.85;-;46.11
Dec 3, 2015;8:00 PM;-;23.59;23.59;45.19;69.99;37.44;39.76;23.59;58.2;50;43;43;-;41.87
Dec 3, 2015;9:00 PM;-;22.93;22.93;37.79;60.86;37.79;34.37;22.93;57.9;59;35.95;39.48;-;37.79
Dec 3, 2015;10:00 PM;-;22.29;22.29;39.77;55.65;39.77;32.36;22.29;56.94;55.65;33.01;43.63;-;35.05
Dec 3, 2015;11:00 PM;-;21.22;21.22;37.83;53.99;32.72;28.75;21.22;53.99;47;27.1;42.29;-;29.54
Dec 4, 2015;12:00 AM;-;19.49;19.49;29.74;60.59;28.6;-;19.49;49.34;54;25;38.15;-;24.39
Dec 4, 2015;1:00 AM;-;18.69;18.69;27.91;52.06;28.28;-;18.69;46.38;43;23.04;33.41;-;23.71
Dec 4, 2015;2:00 AM;-;17.37;17.37;23.91;48.9;29.94;-;17.37;45.5;23.66;21.8;27.72;-;17.37
Dec 4, 2015;3:00 AM;-;16.83;16.83;19.12;47.85;25.38;-;16.83;45.02;22;20.1;25;-;16.83
Dec 4, 2015;4:00 AM;-;17.19;17.19;17.33;47.82;17.76;-;17.19;44.99;42.69;20;35.04;-;17.19
Dec 4, 2015;5:00 AM;-;19.37;19.37;24.48;54.8;24.48;-;19.37;49.4;54.8;22.6;42.6;-;19.37
Dec 4, 2015;6:00 AM;-;20.77;20.77;33.9;67.71;30.99;33.22;20.77;58.89;51.01;27.99;51.97;-;30.06
Dec 4, 2015;7:00 AM;-;21.9;21.9;45.14;75.95;47;34.47;21.9;61.8;63.5;37.36;60.76;-;29.45
Dec 4, 2015;8:00 AM;-;22.19;22.19;46.19;82.95;50;35.89;22.19;62.3;82.95;39.31;60.08;-;31.01
Dec 4, 2015;9:00 AM;-;22;22;46.52;88.9;56.39;36.28;22;62.19;65.5;39.98;60.76;-;29.07
Dec 4, 2015;10:00 AM;-;21.95;21.95;47.02;75.29;56.54;35.98;21.95;62.46;65.5;34.4;60.76;-;30.13
Dec 4, 2015;11:00 AM;-;21.91;21.91;44.53;78.8;51.86;36.52;21.91;62.91;78.8;33.9;55.6;-;31.48
Dec 4, 2015;12:00 PM;-;21.79;21.79;39.54;70.68;43.97;36.48;21.79;58.07;70.68;34.4;60.53;-;31.42
Dec 4, 2015;1:00 PM;-;21.71;21.71;40.22;71;43.87;36.95;21.71;58.01;71;35;60.22;-;31.49
Dec 4, 2015;2:00 PM;-;21.69;21.69;36.93;73;37.6;36.48;21.69;62.38;73;37.17;60.76;-;35.74
Dec 4, 2015;3:00 PM;-;21.73;21.73;38;74.11;38;36.9;21.73;61.83;50.1;37.5;60.98;-;38
Dec 4, 2015;4:00 PM;-;21.85;21.85;42.82;75.92;42.82;39.32;21.85;61.73;66;41.01;62.33;-;42.82
Dec 4, 2015;5:00 PM;-;21.88;21.88;49.09;93.9;49.09;40.85;21.88;60.72;50.81;47.8;60.08;-;49.09
Dec 4, 2015;6:00 PM;-;21.78;21.78;46.8;78.9;45;39.81;21.78;60.83;50.01;44.8;55.71;-;46.03
Dec 4, 2015;7:00 PM;-;21.48;21.48;42.76;71.66;41.2;39.16;21.48;59.07;50.01;39;52.71;-;41.2
Dec 4, 2015;8:00 PM;-;20.8;20.8;39.07;69.99;38;36.26;20.8;60.08;48.1;35.09;51.03;-;33.23
Dec 4, 2015;9:00 PM;-;20.45;20.45;37.44;61.99;37.44;33.75;20.45;60.01;38;31.04;42.75;-;30.86
Dec 4, 2015;10:00 PM;-;19.71;19.71;39.05;64.95;30.75;32.42;19.71;56.08;38;29.8;45.03;-;30.48
Dec 4, 2015;11:00 PM;-;18.29;18.29;41.7;60.6;34.94;28.57;18.29;54.06;23.88;23.88;38.44;-;27.02
Dec 5, 2015;12:00 AM;-;16.28;16.28;47.54;60.6;47.54;-;16.28;54.43;17.02;20.3;35.3;-;17.23
Dec 5, 2015;1:00 AM;-;14.94;14.94;41.17;54.02;42.27;-;14.94;50.67;15;18.9;32.26;-;17.23
Dec 5, 2015;2:00 AM;-;13.51;13.51;34.53;50.8;36.39;-;13.51;47.47;12.5;16.51;22.05;-;17.55
Dec 5, 2015;3:00 AM;-;13.13;13.13;24.77;47.55;25.79;-;13.13;45.48;11.07;16.4;19.2;-;17.92
Dec 5, 2015;4:00 AM;-;13.39;13.39;19.01;48.97;19.15;-;13.39;45.02;11.86;16.3;25.03;-;18.76
Dec 5, 2015;5:00 AM;-;14.03;14.03;20.29;50.34;20.43;-;14.03;46.21;13.91;16.8;29.1;-;17.24
Dec 5, 2015;6:00 AM;-;15.46;15.46;26.32;60.6;26.51;-;15.46;53.47;26.08;16.4;38.46;-;17.61
Dec 5, 2015;7:00 AM;-;15.61;15.61;35.48;67.6;35.89;28.7;15.61;58.97;36;19.7;50.06;-;19.54
Dec 5, 2015;8:00 AM;-;15.39;15.39;34.19;88.65;34.43;32.94;15.39;59.51;26.5;23.14;49.94;-;32.01
Dec 5, 2015;9:00 AM;-;15.27;15.27;38.3;89.31;42.12;33.85;15.27;60.09;38;24.6;51.36;-;32.07
Dec 5, 2015;10:00 AM;-;15.74;15.74;34.77;82.95;38.87;34.25;15.74;60.11;38;23.7;49.18;-;28.15
Dec 5, 2015;11:00 AM;-;15.81;15.81;35.5;79.82;39.44;34.45;15.81;59.91;25.3;24;45.13;-;29.09
Dec 5, 2015;12:00 PM;-;15.52;15.52;37.74;64.95;44.96;34.91;15.52;59.61;45.01;21.8;50.05;-;25.97
Dec 5, 2015;1:00 PM;-;15.2;15.2;34.25;60.86;40.24;34.71;15.2;57.44;38;19.5;48.89;-;24.51
Dec 5, 2015;2:00 PM;-;15.17;15.17;35.33;59.99;35.33;34.43;15.17;58.99;38;19.01;48.89;-;23.91
Dec 5, 2015;3:00 PM;-;15.76;15.76;27.19;64.95;28.6;34.1;15.76;60.16;47.51;26;52.48;-;25.96
Dec 5, 2015;4:00 PM;-;16.78;16.78;33.16;70.45;34;34.9;16.78;60.7;45;40.07;57.13;-;32.28
Dec 5, 2015;5:00 PM;-;17.52;17.52;46.75;88.59;51.72;34.8;17.52;61.52;50;34;56.96;-;41.5
Dec 5, 2015;6:00 PM;-;16.55;16.55;51.04;78;55.09;34.54;16.55;61.1;38;30.01;54.95;-;34.74
Dec 5, 2015;7:00 PM;-;15.91;15.91;51.31;80.24;38.08;33.1;15.91;60.99;38;26.59;51.44;-;28.93
Dec 5, 2015;8:00 PM;-;15.85;15.85;50.38;70.68;38.12;32.97;15.85;60.02;20.05;22.73;48.61;-;17.28
Dec 5, 2015;9:00 PM;-;15;15;43.62;60.86;37;28.47;15;59.97;14.08;17.5;41.29;-;15
Dec 5, 2015;10:00 PM;-;14.66;14.66;45.64;56.05;34.99;24.68;14.66;59.64;19.42;17.1;38.45;-;16.44
Dec 5, 2015;11:00 PM;-;13.05;13.05;41.53;54.6;25;18.96;13.05;56.52;8.49;11.3;33.42;-;13.05
Dec 6, 2015;12:00 AM;-;7.72;7.72;40.55;51.55;48.92;-;7.72;52.28;45.2;2.01;33.34;-;14.95
Dec 6, 2015;1:00 AM;-;4.69;4.69;44.04;45.51;9.96;-;4.69;47.59;45.51;0.01;35.14;-;9.96
Dec 6, 2015;2:00 AM;-;4.13;4.13;24.62;41.94;10.64;-;4.13;46.05;35.2;-0.5;26.63;-;10.64
Dec 6, 2015;3:00 AM;-;3.64;3.64;14.07;40.78;10.62;-;3.64;45.1;35.2;0.01;11.19;-;10.62
Dec 6, 2015;4:00 AM;-;3.96;3.96;11.38;41.25;11.8;-;3.96;44.98;35.2;2;5.2;-;10.63
Dec 6, 2015;5:00 AM;-;4.49;4.49;10.11;41.49;10.86;-;4.49;45.05;35.2;1;13.65;-;6.87
Dec 6, 2015;6:00 AM;-;4.47;4.47;16.69;42.04;18.94;-;4.47;46.14;35.2;-1.89;28.02;-;4.47
Dec 6, 2015;7:00 AM;-;9.25;9.25;17.83;46.5;24.32;-;9.25;47.54;29.1;3.2;28.05;-;9.25
Dec 6, 2015;8:00 AM;-;12.02;12.02;21.72;50.38;30.96;18.44;12.02;53.38;31.1;8.8;36.15;-;12.02
Dec 6, 2015;9:00 AM;-;12.09;12.09;32.6;51.51;30;25.53;12.09;57.91;51.51;10.05;42.29;-;12.09
Dec 6, 2015;10:00 AM;-;12.82;12.82;34.9;47.88;34.1;29.24;12.82;57.97;47.88;11.58;42.29;-;12.82
Dec 6, 2015;11:00 AM;-;13.19;13.19;37.38;47.36;34.96;29.64;13.19;57.22;47.36;12.31;50.09;-;13.19
Dec 6, 2015;12:00 PM;-;12.66;12.97;46.24;46.5;34.38;30.34;12.97;56.57;46.5;11.01;50.06;-;12.66
Dec 6, 2015;1:00 PM;-;11.95;13.12;37.79;43.57;39.94;31.41;13.12;53.83;43.57;10.2;45.2;-;11.95
Dec 6, 2015;2:00 PM;-;14.05;14.05;23.87;46.11;36.1;31.08;14.05;55.07;46.11;12;46.09;-;14.05
Dec 6, 2015;3:00 PM;-;16.26;16.26;28.16;51.22;28.9;31.14;16.26;56.32;51.22;14.55;49;-;16.42
Dec 6, 2015;4:00 PM;-;17.34;17.34;31.56;61.99;34.1;32.76;17.34;58.09;56;34;54.95;-;24.09
Dec 6, 2015;5:00 PM;-;17.87;17.87;45.9;74.99;49.99;32.74;17.87;60.91;53.1;36;54.94;-;31.64
Dec 6, 2015;6:00 PM;-;17.15;17.15;53.36;70;39.22;32.75;17.15;61.13;53.1;38;50.05;-;28.79
Dec 6, 2015;7:00 PM;-;16.47;16.47;50.74;74.24;40;32.75;16.47;60.93;50.2;38;50.02;-;30.05
Dec 6, 2015;8:00 PM;-;15;15;37.19;70;64.94;32.73;15;60.05;45.2;34.1;46.09;-;29.16
Dec 6, 2015;9:00 PM;-;14.57;14.57;34.98;65.59;56.79;29.68;14.57;58.96;45.2;32.4;42.29;-;28.72
Dec 6, 2015;10:00 PM;-;13.63;13.63;35.62;56.29;38.3;26.06;13.63;54.99;35.2;31;36;-;34.76
Dec 6, 2015;11:00 PM;-;11.62;11.62;33.93;50.8;33.93;21.99;11.62;50.95;30.1;26;27.94;-;31.57
Dec 7, 2015;12:00 AM;-;14.49;14.49;26.21;45.79;26.21;-;14.49;45.54;21;21.3;24.68;-;26.21
Dec 7, 2015;1:00 AM;-;13.38;13.38;24.97;42.02;28.5;-;13.38;43.52;20;22.6;22.85;-;23.08
Dec 7, 2015;2:00 AM;-;13.19;13.19;23.08;40.23;23.08;-;13.19;42.2;22;22.29;22.29;-;23.08
Dec 7, 2015;3:00 AM;-;13.47;13.47;22.72;39.7;23.92;-;13.47;41.52;19;22.51;22.98;-;22.08
Dec 7, 2015;4:00 AM;-;14.57;14.57;24.22;39.48;23.99;-;14.57;41.95;22;24.5;27.07;-;23.97
Dec 7, 2015;5:00 AM;-;16.43;16.43;27.47;42.27;27.06;-;16.43;46.02;27;27.2;35.24;-;27.05
Dec 7, 2015;6:00 AM;-;19.83;19.83;40.5;52.5;40.5;32.87;19.83;54.43;41.14;38.5;47.95;-;40.5
Dec 7, 2015;7:00 AM;-;21.98;21.98;48.18;56.5;48.18;33.43;21.98;58.05;51.2;54;55.49;-;48.18
Dec 7, 2015;8:00 AM;-;22.96;22.96;49.9;61.9;49.9;36.66;22.96;61.93;54;54.28;56.4;-;49.9
Dec 7, 2015;9:00 AM;-;22.74;22.74;50.86;61.01;50.86;36.2;22.74;61.98;49.2;51.7;55.49;-;50.86
Dec 7, 2015;10:00 AM;-;22.79;22.79;47.92;58.92;47.92;36.36;22.79;61.93;50;49;51.66;-;47.92
Dec 7, 2015;11:00 AM;-;23.12;23.12;47.91;57;47.91;43.52;23.12;59.23;49.99;48.5;51.24;-;47.91
Dec 7, 2015;12:00 PM;-;23.41;23.41;46.92;52.99;46.92;44.34;23.41;59.02;48;47.6;53.64;-;46.92
Dec 7, 2015;1:00 PM;-;23.92;23.92;45.99;52.99;45.99;44.36;23.92;59.02;47.01;47;51.69;-;45.99
Dec 7, 2015;2:00 PM;-;25.82;25.82;45.38;56.94;45.38;43.75;25.82;59.1;46;46.4;50.98;-;45.38
Dec 7, 2015;3:00 PM;-;32.63;32.63;43.16;60.46;48.45;43.2;32.63;62.03;50;46.5;51.24;-;49.62
Dec 7, 2015;4:00 PM;-;44.05;46.95;47.97;65;53.27;49.53;46.95;62.24;50;50;58.17;-;54.38
Dec 7, 2015;5:00 PM;-;44;50.94;52.85;75;52.85;50.94;50.94;62.91;53;56.1;59.06;-;52.85
Dec 7, 2015;6:00 PM;-;36.37;46.23;51.27;64.35;51.27;46.23;46.23;62.09;50;54.9;55.49;-;51.27
Dec 7, 2015;7:00 PM;-;27.06;32.22;51.61;71.32;51.61;45.19;32.22;61.95;50;50.4;50.49;-;51.61
Dec 7, 2015;8:00 PM;-;23.6;23.6;43.08;62;43.08;44.61;23.6;62.13;43;42.6;42.6;-;43.08
Dec 7, 2015;9:00 PM;-;22.01;22.01;38.2;62.91;35.79;36.11;22.01;58.12;36;36;36;-;35.66
Dec 7, 2015;10:00 PM;-;20.51;20.51;40.36;53.5;36.51;33.49;20.51;56.38;35.1;33;36;-;36.22
Dec 7, 2015;11:00 PM;-;19.5;19.5;37.8;50.41;32.06;32.33;19.5;53.03;29;29;33.34;-;30.95
Dec 8, 2015;12:00 AM;-;19.58;19.58;26.89;43.6;26.89;-;19.58;49.29;29.42;30;31.51;-;26.89
Dec 8, 2015;1:00 AM;-;19.19;19.19;28.05;41.76;28.05;-;19.19;47.01;29.08;29.1;29.22;-;28.05
Dec 8, 2015;2:00 AM;-;19.04;19.04;26.86;39.99;26.86;-;19.04;43.09;25;26.6;26.6;-;26.86
Dec 8, 2015;3:00 AM;-;19.05;19.05;24.62;40.49;24.62;-;19.05;42.64;23.87;25.47;25.47;-;24.62
Dec 8, 2015;4:00 AM;-;19.36;19.36;24.62;39.7;24.62;-;19.36;42;28.97;25.46;25.46;-;24.62
Dec 8, 2015;5:00 AM;-;20.08;20.08;26.79;40.07;26.79;-;20.08;44.26;35.11;27.84;29.06;-;26.79
Dec 8, 2015;6:00 AM;-;22.22;22.22;30.74;45.72;30.74;36.09;22.22;48.95;35.11;36.7;37.61;-;30.74
Dec 8, 2015;7:00 AM;-;23.15;35.8;47.18;49.42;45.5;38.13;35.8;53.94;44.2;45.28;47.29;-;45.99
Dec 8, 2015;8:00 AM;-;24.11;35;47.52;47.52;47.52;40.13;35;55.03;45.99;46.49;47.4;-;47.52
Dec 8, 2015;9:00 AM;-;22.89;33.03;43.75;47.81;43.75;40.48;33.03;55.02;41;43.02;43.02;-;43.75
Dec 8, 2015;10:00 AM;-;22.74;28.03;38.35;44.6;38.35;40.42;28.03;54.06;37.86;38.68;40.91;-;38.35
Dec 8, 2015;11:00 AM;-;22.58;25.59;37.19;46.11;34.94;41.5;25.59;54.59;37.48;37.55;41.25;-;34.94
Dec 8, 2015;12:00 PM;-;22.33;23.92;34.45;43.76;34;41.49;23.92;53.16;43.76;36.31;42.29;-;32.16
Dec 8, 2015;1:00 PM;-;22.42;22.97;34.1;42.15;34.1;42.27;22.97;53.38;42.15;36.23;40.27;-;34.1
Dec 8, 2015;2:00 PM;-;22.33;22.91;39.07;44.76;39.07;39.88;22.91;53.08;36.14;37.02;40.64;-;39.07
Dec 8, 2015;3:00 PM;-;22.45;24.5;41.9;49.6;41.9;40.16;24.5;54.37;38.69;40.8;44.3;-;41.9
Dec 8, 2015;4:00 PM;-;22.74;24.94;43.78;51.42;43.78;43.63;24.94;58.45;45.2;44.71;55.32;-;43.78
Dec 8, 2015;5:00 PM;-;22.84;23.98;49.02;65;52.67;43.06;23.98;60.29;50;47.95;55.49;-;47
Dec 8, 2015;6:00 PM;-;22.46;22.87;54.64;64.35;42.44;40.37;22.87;60.02;50;44.7;53.7;-;40.88
Dec 8, 2015;7:00 PM;-;22.11;22.11;51.86;72.38;37.77;39.92;22.11;58.93;43.45;39.95;50.04;-;36.72
Dec 8, 2015;8:00 PM;-;21.17;21.17;42.99;64.35;38;36.38;21.17;59.53;37.51;34.38;43.85;-;32.91
Dec 8, 2015;9:00 PM;-;20.62;20.62;54.83;61.87;32.45;32.38;20.62;58.43;35.1;30.5;37.03;-;28.64
Dec 8, 2015;10:00 PM;-;19.67;19.67;30.65;56.04;32.27;32.32;19.67;55.08;35.2;29.5;42.11;-;29.89
Dec 8, 2015;11:00 PM;-;17.44;17.44;35.05;47.64;27.33;27.56;17.44;50.64;28.16;25.81;33.34;-;27.33
Dec 9, 2015;12:00 AM;-;16.36;16.36;25.57;44.76;25.57;26.33;16.36;46.14;43.64;25.5;32.01;-;25.57
Dec 9, 2015;1:00 AM;-;15.22;15.22;36.25;42.5;25.94;26.08;15.22;43.05;35;25.01;26.58;-;24.59
Dec 9, 2015;2:00 AM;-;14.86;14.86;27.98;41.5;25.44;26.16;14.86;42.2;23.42;24.01;24.4;-;25.09
Dec 9, 2015;3:00 AM;-;14.87;14.87;38.42;41.5;26.16;25.6;14.87;42;21.99;22.99;23.02;-;24.48
Dec 9, 2015;4:00 AM;-;16.47;16.47;35.38;40.57;27.65;26.67;16.47;41.64;31.5;23.5;25.54;-;26.84
Dec 9, 2015;5:00 AM;-;17.9;17.9;36.65;44.72;27.5;31.43;17.9;46.65;44.72;25.72;33.3;-;27.34
Dec 9, 2015;6:00 AM;-;19.59;19.59;46.58;56.47;32.44;35.88;19.59;57.06;55;34.4;40.08;-;31.34
Dec 9, 2015;7:00 AM;-;21.07;21.07;63.29;63.93;40.9;37.68;21.07;63.58;63.93;40.7;51.19;-;40.9
Dec 9, 2015;8:00 AM;-;21.75;21.75;65.69;69.4;44.18;40.51;21.75;64.62;56;42.5;50.09;-;42.37
Dec 9, 2015;9:00 AM;-;21.11;21.11;65.98;73.82;44.94;41.3;21.11;64.11;67;40.6;50.01;-;43
Dec 9, 2015;10:00 AM;-;21.08;21.08;67.09;68.12;41.32;42.02;21.08;64.99;53.2;39.04;50.08;-;42.09
Dec 9, 2015;11:00 AM;-;20.95;20.95;53.66;62.99;39.71;41.1;20.95;63.89;56;37.47;50.03;-;39.8
Dec 9, 2015;12:00 PM;-;21.02;21.02;47.5;58.91;34.94;41.54;21.02;59.9;56;37.01;51.19;-;34.85
Dec 9, 2015;1:00 PM;-;20.94;20.94;47.92;59.8;33.93;42.31;20.94;59.84;56;39;51.02;-;34.01
Dec 9, 2015;2:00 PM;-;20.79;20.79;49.05;66;35.65;41.98;20.79;62.98;50.1;42.5;51.02;-;35.55
Dec 9, 2015;3:00 PM;-;21.2;21.2;60.36;75;44.06;41.7;21.2;63.99;50.1;43.67;54.91;-;43.94
Dec 9, 2015;4:00 PM;-;21.51;21.51;64.92;85.01;47.19;44.04;21.51;64.18;64.43;46.11;55.43;-;46.95
Dec 9, 2015;5:00 PM;-;21.8;21.8;69.18;99.09;48.81;43.74;21.8;69.6;53.2;49.49;55.54;-;48.81
Dec 9, 2015;6:00 PM;-;21.29;21.29;73.54;80.24;43.4;40.07;21.29;69.95;56;42.91;52.89;-;41.97
Dec 9, 2015;7:00 PM;-;20.56;20.56;69.99;72.2;39.28;39.53;20.56;66.59;56;38.88;51.85;-;39.28
Dec 9, 2015;8:00 PM;-;20.23;20.23;56.64;65.02;37.93;35.66;20.23;65.03;65.02;33.69;46.72;-;36.73
Dec 9, 2015;9:00 PM;-;19.65;19.65;41.47;64.35;32;33.02;19.65;59.07;64.35;29.28;38.45;-;29.95
Dec 9, 2015;10:00 PM;-;18;18;43.87;63.06;29.02;31.89;18;57.94;63.06;28;42.25;-;28.18
Dec 9, 2015;11:00 PM;-;15.65;15.65;46.72;52.15;26.61;29.47;15.65;55.06;35.01;24.4;30.93;-;25.05
Dec 10, 2015;12:00 AM;-;14.22;14.22;41.85;50.37;23.06;28.24;14.22;49.23;35.1;23.31;40.16;-;22.59
Dec 10, 2015;1:00 AM;-;12.1;12.1;42.75;45.56;18.82;26.5;12.1;46.88;22.51;24.01;34.58;-;18.48
Dec 10, 2015;2:00 AM;-;10.44;10.44;41.69;41.69;17.51;26.44;10.44;43.62;19.73;21.95;27.89;-;17.11
Dec 10, 2015;3:00 AM;-;10.59;10.59;33.36;41.5;17.02;27.12;10.59;43.01;18.88;21.32;27.22;-;16.79
Dec 10, 2015;4:00 AM;-;13.75;13.75;29.6;40.4;18.25;28.79;13.75;42.81;20.8;22.55;33.24;-;18.06
Dec 10, 2015;5:00 AM;-;15.24;15.24;37.82;43.76;21.63;30.79;15.24;47.55;40.1;23.52;43.51;-;21.63
Dec 10, 2015;6:00 AM;-;19.06;19.06;47.93;54.91;30.39;34.87;19.06;57.87;46.11;31;45.09;-;27.01
Dec 10, 2015;7:00 AM;-;20.17;20.17;55.03;74;40;35.33;20.17;63.85;56;38;53.32;-;36.59
Dec 10, 2015;8:00 AM;-;20.29;20.29;56.56;70;42.44;39.2;20.29;64.94;45.2;38.01;50.23;-;41.73
Dec 10, 2015;9:00 AM;-;20.28;20.28;55.31;79.99;34.94;40.42;20.28;64.92;35.32;35.3;48.64;-;31.51
Dec 10, 2015;10:00 AM;-;20.12;20.12;53.3;69.23;35;40.19;20.12;64.8;50;33.8;48.87;-;30
Dec 10, 2015;11:00 AM;-;19.96;19.96;56.55;70;34;41.19;19.96;63.76;50;33.36;50;-;28.03
Dec 10, 2015;12:00 PM;-;19.96;19.96;58.09;59.9;31.39;42.51;19.96;60.85;56.1;31.8;53.21;-;27.98
Dec 10, 2015;1:00 PM;-;19.91;19.91;53.96;62;32.44;41.69;19.91;61.17;56;33.99;51.53;-;29.66
Dec 10, 2015;2:00 PM;-;19.97;19.97;49.56;70.2;34.94;40.84;19.97;64.95;50;35.97;51.72;-;30.59
Dec 10, 2015;3:00 PM;-;20.22;20.22;49.33;74;37;40.39;20.22;64.89;50;54.97;54.97;-;36.73
Dec 10, 2015;4:00 PM;-;20.5;20.5;49.49;79.99;44.94;45.66;20.5;64.57;45.27;58.23;58.23;-;44.5
Dec 10, 2015;5:00 PM;-;20.73;20.73;61.22;86.25;58.57;40.82;20.73;67.59;45.2;43.41;58.16;-;46.49
Dec 10, 2015;6:00 PM;-;20.47;20.47;73.1;73.1;42.26;36.32;20.47;67.94;45.2;37.5;53.52;-;41.43
Dec 10, 2015;7:00 PM;-;20.19;20.19;61.91;68.68;35;35.13;20.19;66.11;50;35.8;53.52;-;34.27
Dec 10, 2015;8:00 PM;-;19.86;19.86;56.46;60.9;33;34.03;19.86;62.31;50;36.31;50.07;-;30.08
Dec 10, 2015;9:00 PM;-;19.47;19.47;48.95;59.33;34.94;33.11;19.47;61.14;45.11;28.61;42.17;-;27.19
Dec 10, 2015;10:00 PM;-;18.86;18.86;48.93;53.8;30.24;29.52;18.86;59.08;53.8;26.39;48.41;-;26
Dec 10, 2015;11:00 PM;-;16.72;16.72;48.62;48.62;22.96;27.35;16.72;51.73;40.1;23.89;42.17;-;22.61
Dec 11, 2015;12:00 AM;-;16.28;16.28;45.47;45.47;22.37;-;16.28;46.1;45.11;21.8;36;-;19.05
Dec 11, 2015;1:00 AM;-;15.48;15.48;42.5;42.5;19.94;-;15.48;42.89;35.2;20.91;33.2;-;19
Dec 11, 2015;2:00 AM;-;15.5;15.5;40.17;40.23;17.38;-;15.5;40.95;35.11;19.04;25.61;-;16.29
Dec 11, 2015;3:00 AM;-;15.85;15.85;37.21;40.72;16.7;-;15.85;40.87;35.11;19;26.52;-;16.28
Dec 11, 2015;4:00 AM;-;17.27;17.27;33.97;39.08;19.74;-;17.27;39.61;35.2;25;33.35;-;19.02
Dec 11, 2015;5:00 AM;-;18.53;18.53;37.16;45.1;22.3;28.73;18.53;43.59;45.1;22;45.07;-;22.03
Dec 11, 2015;6:00 AM;-;20.49;20.49;45.39;57.09;29.98;32.09;20.49;56.98;57.09;39.17;50.98;-;26.01
Dec 11, 2015;7:00 AM;-;21.09;21.09;55.44;69.59;37.77;32.89;21.09;68.43;69.59;37.9;58.16;-;34.2
Dec 11, 2015;8:00 AM;-;21.73;21.73;60.59;69.2;39.31;36.64;21.73;68.47;56.1;39.5;52.1;-;37.29
Dec 11, 2015;9:00 AM;-;21.56;21.56;58.66;79.99;42.44;36.6;21.56;66.92;55.5;41.56;50.1;-;35.76
Dec 11, 2015;10:00 AM;-;21.49;21.49;53.31;70;44.94;35.62;21.49;67.8;50;38;49.76;-;33.65
Dec 11, 2015;11:00 AM;-;21.25;21.25;51.06;66.01;43.5;36.7;21.25;67.93;56;39.5;50.07;-;30.06
Dec 11, 2015;12:00 PM;-;21.04;21.04;48.53;62;40;37.31;21.04;62.49;62;39;53.62;-;28.3
Dec 11, 2015;1:00 PM;-;20.92;20.92;44.95;67.01;37.44;38.56;20.92;62.51;67.01;41.05;54.13;-;28.15
Dec 11, 2015;2:00 PM;-;20.91;20.91;43.61;70;37.89;36.73;20.91;66.47;70;43.76;52.15;-;28.37
Dec 11, 2015;3:00 PM;-;21.04;21.04;42.63;75;35;38.76;21.04;68.05;75;49.29;55.71;-;29.48
Dec 11, 2015;4:00 PM;-;21.79;21.79;43.04;78;37.44;39.97;21.79;67;78;45.84;60.62;-;30.78
